Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
P09493	reviewed	Tropomyosin alpha-1 chain (Alpha-tropomyosin) (Tropomyosin-1)	TPM1 C15orf13 TMSA	TPM1	C15orf13 TMSA	Homo sapiens (Human)	9606	284
P07951	reviewed	Tropomyosin beta chain (Beta-tropomyosin) (Tropomyosin-2)	TPM2 TMSB	TPM2	TMSB	Homo sapiens (Human)	9606	284
P06753	reviewed	Tropomyosin alpha-3 chain (Gamma-tropomyosin) (Tropomyosin-3) (Tropomyosin-5) (hTM5)	TPM3	TPM3		Homo sapiens (Human)	9606	285
P07202	reviewed	Thyroid peroxidase (TPO) (EC 1.11.1.8)	TPO	TPO		Homo sapiens (Human)	9606	933
O14773	reviewed	Tripeptidyl-peptidase 1 (TPP-1) (EC 3.4.14.9) (Cell growth-inhibiting gene 1 protein) (Lysosomal pepstatin-insensitive protease) (LPIC) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase I) (TPP-I)	TPP1 CLN2 GIG1 UNQ267/PRO304	TPP1	CLN2	Homo sapiens (Human)	9606	563
Q96AP0	reviewed	Adrenocortical dysplasia protein homolog (POT1 and TIN2-interacting protein)	ACD PIP1 PTOP TINT1 TPP1	ACD	PIP1 PTOP TINT1 TPP1	Homo sapiens (Human)	9606	544
P12270	reviewed	Nucleoprotein TPR (Megator) (NPC-associated intranuclear protein) (Translocated promoter region protein)	TPR	TPR		Homo sapiens (Human)	9606	2363
Q4KMQ1	reviewed	Taperin	TPRN C9orf75	TPRN	C9orf75	Homo sapiens (Human)	9606	711
Q13114	reviewed	TNF receptor-associated factor 3 (EC 2.3.2.27) (CAP-1) (CD40 receptor-associated factor 1) (CRAF1) (CD40-binding protein) (CD40BP) (LMP1-associated protein 1) (LAP1) (RING-type E3 ubiquitin transferase TRAF3)	TRAF3 CAP1 CRAF1	TRAF3	CAP1 CRAF1	Homo sapiens (Human)	9606	568
Q8TDR0	reviewed	TRAF3-interacting protein 1 (Interleukin-13 receptor alpha 1-binding protein 1) (Intraflagellar transport protein 54 homolog) (Microtubule-interacting protein associated with TRAF3) (MIP-T3)	TRAF3IP1 IFT54 MIPT3	TRAF3IP1	IFT54 MIPT3	Homo sapiens (Human)	9606	691
O43734	reviewed	Adapter protein CIKS (Connection to IKK and SAPK/JNK) (Nuclear factor NF-kappa-B activator 1) (ACT1) (TRAF3-interacting protein 2)	TRAF3IP2 C6orf2 C6orf4 C6orf5 C6orf6	TRAF3IP2	C6orf2 C6orf4 C6orf5 C6orf6	Homo sapiens (Human)	9606	574
Q9BWF2	reviewed	E3 ubiquitin-protein ligase TRAIP (EC 2.3.2.27) (RING finger protein 206) (RING-type E3 ubiquitin transferase TRAIP) (TRAF-interacting protein)	TRAIP RNF206 TRIP	TRAIP	RNF206 TRIP	Homo sapiens (Human)	9606	469
Q7Z392	reviewed	Trafficking protein particle complex subunit 11	TRAPPC11 C4orf41	TRAPPC11	C4orf41	Homo sapiens (Human)	9606	1133
P0DI81	reviewed	Trafficking protein particle complex subunit 2 (Sedlin)	TRAPPC2 SEDL	TRAPPC2	SEDL	Homo sapiens (Human)	9606	140
Q96Q05	reviewed	Trafficking protein particle complex subunit 9 (NIK- and IKBKB-binding protein) (Tularik gene 1 protein)	TRAPPC9 KIAA1882 NIBP T1	TRAPPC9	KIAA1882 NIBP	Homo sapiens (Human)	9606	1148
Q13061	reviewed	Triadin	TRDN	TRDN		Homo sapiens (Human)	9606	729
O43280	reviewed	Trehalase (EC 3.2.1.28) (Alpha,alpha-trehalase) (Alpha,alpha-trehalose glucohydrolase)	TREH TREA	TREH	TREA	Homo sapiens (Human)	9606	583
Q9NZC2	reviewed	Triggering receptor expressed on myeloid cells 2 (TREM-2) (Triggering receptor expressed on monocytes 2)	TREM2	TREM2		Homo sapiens (Human)	9606	230
Q9NSU2	reviewed	Three-prime repair exonuclease 1 (EC 3.1.11.2) (3'-5' exonuclease TREX1) (Deoxyribonuclease III) (DNase III)	TREX1	TREX1		Homo sapiens (Human)	9606	314
Q9C040	reviewed	Tripartite motif-containing protein 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM2) (RING finger protein 86) (RING-type E3 ubiquitin transferase TRIM2)	TRIM2 KIAA0517 RNF86	TRIM2	KIAA0517 RNF86	Homo sapiens (Human)	9606	744
O15164	reviewed	Transcription intermediary factor 1-alpha (TIF1-alpha) (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM24) (RING finger protein 82) (RING-type E3 ubiquitin transferase TIF1-alpha) (Tripartite motif-containing protein 24)	TRIM24 RNF82 TIF1 TIF1A	TRIM24	RNF82 TIF1 TIF1A	Homo sapiens (Human)	9606	1050
P14373	reviewed	Zinc finger protein RFP (EC 2.3.2.27) (RING finger protein 76) (RING-type E3 ubiquitin transferase TRIM27) (Ret finger protein) (Tripartite motif-containing protein 27)	TRIM27 RFP RNF76	TRIM27	RFP RNF76	Homo sapiens (Human)	9606	513
Q13049	reviewed	E3 ubiquitin-protein ligase TRIM32 (EC 2.3.2.27) (72 kDa Tat-interacting protein) (RING-type E3 ubiquitin transferase TRIM32) (Tripartite motif-containing protein 32) (Zinc finger protein HT2A)	TRIM32 HT2A	TRIM32	HT2A	Homo sapiens (Human)	9606	653
Q9UPN9	reviewed	E3 ubiquitin-protein ligase TRIM33 (EC 2.3.2.27) (Ectodermin homolog) (RET-fused gene 7 protein) (Protein Rfg7) (RING-type E3 ubiquitin transferase TRIM33) (Transcription intermediary factor 1-gamma) (TIF1-gamma) (Tripartite motif-containing protein 33)	TRIM33 KIAA1113 RFG7 TIF1G	TRIM33	KIAA1113 RFG7 TIF1G	Homo sapiens (Human)	9606	1127
O94972	reviewed	E3 ubiquitin-protein ligase TRIM37 (EC 2.3.2.27) (Mulibrey nanism protein) (RING-type E3 ubiquitin transferase TRIM37) (Tripartite motif-containing protein 37)	TRIM37 KIAA0898 MUL POB1	TRIM37	KIAA0898 MUL POB1	Homo sapiens (Human)	9606	964
Q96DX7	reviewed	Tripartite motif-containing protein 44 (Protein DIPB)	TRIM44 DIPB	TRIM44	DIPB	Homo sapiens (Human)	9606	344
O75962	reviewed	Triple functional domain protein (EC 2.7.11.1) (PTPRF-interacting protein)	TRIO	TRIO		Homo sapiens (Human)	9606	3097
Q9H2D6	reviewed	TRIO and F-actin-binding protein (Protein Tara) (Trio-associated repeat on actin)	TRIOBP KIAA1662 TARA HRIHFB2122	TRIOBP	KIAA1662 TARA	Homo sapiens (Human)	9606	2365
Q15643	reviewed	Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)	TRIP11 CEV14	TRIP11	CEV14	Homo sapiens (Human)	9606	1979
Q15650	reviewed	Activating signal cointegrator 1 (ASC-1) (Thyroid receptor-interacting protein 4) (TR-interacting protein 4) (TRIP-4)	TRIP4	TRIP4		Homo sapiens (Human)	9606	581
Q8TBZ6	reviewed	tRNA methyltransferase 10 homolog A (EC 2.1.1.221) (RNA (guanine-9-)-methyltransferase domain-containing protein 2) (tRNA (guanine(9)-N(1))-methyltransferase TRMT10A)	TRMT10A RG9MTD2	TRMT10A	RG9MTD2	Homo sapiens (Human)	9606	339
Q7L0Y3	reviewed	tRNA methyltransferase 10 homolog C (HBV pre-S2 trans-regulated protein 2) (Mitochondrial ribonuclease P protein 1) (Mitochondrial RNase P protein 1) (RNA (guanine-9-)-methyltransferase domain-containing protein 1) (Renal carcinoma antigen NY-REN-49) (mRNA methyladenosine-N(1)-methyltransferase) (EC 2.1.1.-) (tRNA (adenine(9)-N(1))-methyltransferase) (EC 2.1.1.218) (tRNA (guanine(9)-N(1))-methyltransferase) (EC 2.1.1.221)	TRMT10C MRPP1 RG9MTD1	TRMT10C	MRPP1 RG9MTD1	Homo sapiens (Human)	9606	403
Q32P41	reviewed	tRNA (guanine(37)-N1)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase) (tRNA methyltransferase 5 homolog)	TRMT5 KIAA1393 TRM5	TRMT5	KIAA1393 TRM5	Homo sapiens (Human)	9606	509
O75648	reviewed	Mitochondrial tRNA-specific 2-thiouridylase 1 (EC 2.8.1.14) (MTO2 homolog)	TRMU MTU1 TRMT1	TRMU	MTU1 TRMT1	Homo sapiens (Human)	9606	421
Q96Q11	reviewed	CCA tRNA nucleotidyltransferase 1, mitochondrial (EC 2.7.7.72) (Mitochondrial tRNA nucleotidyl transferase, CCA-adding) (mt CCA-adding enzyme) (mt tRNA CCA-diphosphorylase) (mt tRNA CCA-pyrophosphorylase) (mt tRNA adenylyltransferase)	TRNT1 CGI-47	TRNT1		Homo sapiens (Human)	9606	434
O75762	reviewed	Transient receptor potential cation channel subfamily A member 1 (Ankyrin-like with transmembrane domains protein 1) (Transformation-sensitive protein p120)	TRPA1 ANKTM1	TRPA1	ANKTM1	Homo sapiens (Human)	9606	1119
Q13507	reviewed	Short transient receptor potential channel 3 (TrpC3) (Transient receptor protein 3) (TRP-3) (hTrp-3) (hTrp3)	TRPC3 TRP3	TRPC3	TRP3	Homo sapiens (Human)	9606	836
Q9Y210	reviewed	Short transient receptor potential channel 6 (TrpC6) (Transient receptor protein 6) (TRP-6)	TRPC6 TRP6	TRPC6	TRP6	Homo sapiens (Human)	9606	931
Q7Z4N2	reviewed	Transient receptor potential cation channel subfamily M member 1 (Long transient receptor potential channel 1) (LTrpC1) (Melastatin-1)	TRPM1 LTRPC1 MLSN MLSN1	TRPM1	LTRPC1 MLSN MLSN1	Homo sapiens (Human)	9606	1603
Q8TD43	reviewed	Transient receptor potential cation channel subfamily M member 4 (hTRPM4) (Calcium-activated non-selective cation channel 1) (Long transient receptor potential channel 4) (LTrpC-4) (LTrpC4) (Melastatin-4)	TRPM4 LTRPC4	TRPM4	LTRPC4	Homo sapiens (Human)	9606	1214
Q9BX84	reviewed	Transient receptor potential cation channel subfamily M member 6 (EC 2.7.11.1) (Channel kinase 2) (Melastatin-related TRP cation channel 6)	TRPM6 CHAK2	TRPM6	CHAK2	Homo sapiens (Human)	9606	2022
Q96QT4	reviewed	Transient receptor potential cation channel subfamily M member 7 (EC 2.7.11.1) (Channel-kinase 1) (Long transient receptor potential channel 7) (LTrpC-7) (LTrpC7)	TRPM7 CHAK1 LTRPC7	TRPM7	CHAK1 LTRPC7	Homo sapiens (Human)	9606	1865
Q9UHF7	reviewed	Zinc finger transcription factor Trps1 (Tricho-rhino-phalangeal syndrome type I protein) (Zinc finger protein GC79)	TRPS1	TRPS1		Homo sapiens (Human)	9606	1281
Q8NET8	reviewed	Transient receptor potential cation channel subfamily V member 3 (TrpV3) (Vanilloid receptor-like 3) (VRL-3)	TRPV3	TRPV3		Homo sapiens (Human)	9606	790
Q9HBA0	reviewed	Transient receptor potential cation channel subfamily V member 4 (TrpV4) (Osm-9-like TRP channel 4) (OTRPC4) (Transient receptor potential protein 12) (TRP12) (Vanilloid receptor-like channel 2) (Vanilloid receptor-like protein 2) (VRL-2) (Vanilloid receptor-related osmotically-activated channel) (VR-OAC)	TRPV4 VRL2 VROAC	TRPV4	VRL2 VROAC	Homo sapiens (Human)	9606	871
Q9Y4A5	reviewed	Transformation/transcription domain-associated protein (350/400 kDa PCAF-associated factor) (PAF350/400) (STAF40) (Tra1 homolog)	TRRAP PAF400	TRRAP	PAF400	Homo sapiens (Human)	9606	3859
Q92574	reviewed	Hamartin (Tuberous sclerosis 1 protein)	TSC1 KIAA0243 TSC	TSC1	KIAA0243 TSC	Homo sapiens (Human)	9606	1164
P49815	reviewed	Tuberin (Tuberous sclerosis 2 protein)	TSC2 TSC4	TSC2	TSC4	Homo sapiens (Human)	9606	1807
Q8WW01	reviewed	tRNA-splicing endonuclease subunit Sen15 (SEN15 homolog) (HsSEN15) (tRNA-intron endonuclease Sen15)	TSEN15 C1orf19 SEN15	TSEN15	C1orf19 SEN15	Homo sapiens (Human)	9606	171
Q8NCE0	reviewed	tRNA-splicing endonuclease subunit Sen2 (EC 4.6.1.16) (tRNA-intron endonuclease Sen2) (HsSen2)	TSEN2 SEN2	TSEN2	SEN2	Homo sapiens (Human)	9606	465
Q9BSV6	reviewed	tRNA-splicing endonuclease subunit Sen34 (EC 4.6.1.16) (Leukocyte receptor cluster member 5) (tRNA-intron endonuclease Sen34) (HsSen34)	TSEN34 LENG5 SEN34	TSEN34	LENG5 SEN34	Homo sapiens (Human)	9606	310
Q7Z6J9	reviewed	tRNA-splicing endonuclease subunit Sen54 (SEN54 homolog) (HsSEN54) (tRNA-intron endonuclease Sen54)	TSEN54 SEN54	TSEN54	SEN54	Homo sapiens (Human)	9606	526
P43897	reviewed	Elongation factor Ts, mitochondrial (EF-Ts) (EF-TsMt)	TSFM	TSFM		Homo sapiens (Human)	9606	325
P16473	reviewed	Thyrotropin receptor (Thyroid-stimulating hormone receptor) (TSH-R)	TSHR LGR3	TSHR	LGR3	Homo sapiens (Human)	9606	764
Q6ZSZ6	reviewed	Teashirt homolog 1 (Antigen NY-CO-33) (Serologically defined colon cancer antigen 33)	TSHZ1 SDCCAG33 TSH1	TSHZ1	SDCCAG33 TSH1	Homo sapiens (Human)	9606	1077
Q63HK5	reviewed	Teashirt homolog 3 (Zinc finger protein 537)	TSHZ3 KIAA1474 TSH3 ZNF537	TSHZ3	KIAA1474 TSH3 ZNF537	Homo sapiens (Human)	9606	1081
O95859	reviewed	Tetraspanin-12 (Tspan-12) (Tetraspan NET-2) (Transmembrane 4 superfamily member 12)	TSPAN12 NET2 TM4SF12 UNQ774/PRO1568	TSPAN12	NET2 TM4SF12	Homo sapiens (Human)	9606	305
P41732	reviewed	Tetraspanin-7 (Tspan-7) (Cell surface glycoprotein A15) (Membrane component chromosome X surface marker 1) (T-cell acute lymphoblastic leukemia-associated antigen 1) (TALLA-1) (Transmembrane 4 superfamily member 2) (CD antigen CD231)	TSPAN7 A15 DXS1692E MXS1 TM4SF2	TSPAN7	A15 DXS1692E MXS1 TM4SF2	Homo sapiens (Human)	9606	249
Q8WU66	reviewed	Thrombospondin-type laminin G domain and EAR repeat-containing protein (TSP-EAR)	TSPEAR C21orf29	TSPEAR	C21orf29	Homo sapiens (Human)	9606	669
Q01534	reviewed	Testis-specific Y-encoded protein 1 (Cancer/testis antigen 78) (CT78)	TSPY1 TSPY	TSPY1	TSPY	Homo sapiens (Human)	9606	308
Q9H0U9	reviewed	Testis-specific Y-encoded-like protein 1 (TSPY-like protein 1)	TSPYL1 TSPYL	TSPYL1	TSPYL	Homo sapiens (Human)	9606	437
Q969E8	reviewed	Pre-rRNA-processing protein TSR2 homolog	TSR2	TSR2		Homo sapiens (Human)	9606	191
Q6IQ55	reviewed	Tau-tubulin kinase 2 (EC 2.7.11.1)	TTBK2 KIAA0847	TTBK2	KIAA0847	Homo sapiens (Human)	9606	1244
Q6DKK2	reviewed	Tetratricopeptide repeat protein 19, mitochondrial (TPR repeat protein 19)	TTC19	TTC19		Homo sapiens (Human)	9606	380
Q7Z4L5	reviewed	Tetratricopeptide repeat protein 21B (TPR repeat protein 21B) (Intraflagellar transport 139 homolog)	TTC21B IFT139 KIAA1992 Nbla10696	TTC21B	IFT139 KIAA1992	Homo sapiens (Human)	9606	1316
Q96NG3	reviewed	Tetratricopeptide repeat protein 25 (TPR repeat protein 25)	TTC25	TTC25		Homo sapiens (Human)	9606	672
Q6PGP7	reviewed	Tetratricopeptide repeat protein 37 (TPR repeat protein 37) (SKI3 homolog) (Ski3) (Tricho-hepatic-enteric syndrome protein) (Thespin)	TTC37 KIAA0372	TTC37	KIAA0372	Homo sapiens (Human)	9606	1564
Q9ULT0	reviewed	Tetratricopeptide repeat protein 7A (TPR repeat protein 7A)	TTC7A KIAA1140 TTC7	TTC7A	KIAA1140 TTC7	Homo sapiens (Human)	9606	858
Q8TAM2	reviewed	Tetratricopeptide repeat protein 8 (TPR repeat protein 8) (Bardet-Biedl syndrome 8 protein)	TTC8 BBS8	TTC8	BBS8	Homo sapiens (Human)	9606	541
Q6NXR4	reviewed	TELO2-interacting protein 2	TTI2 C8orf41	TTI2	C8orf41	Homo sapiens (Human)	9606	508
Q6EMB2	reviewed	Tubulin polyglutamylase TTLL5 (EC 6.-.-.-) (SRC1 and TIF2-associated modulatory protein) (Tubulin--tyrosine ligase-like protein 5)	TTLL5 KIAA0998 STAMP	TTLL5	KIAA0998 STAMP	Homo sapiens (Human)	9606	1281
Q8WZ42	reviewed	Titin (EC 2.7.11.1) (Connectin) (Rhabdomyosarcoma antigen MU-RMS-40.14)	TTN	TTN		Homo sapiens (Human)	9606	34350
P49638	reviewed	Alpha-tocopherol transfer protein (Alpha-TTP)	TTPA TPP1	TTPA	TPP1	Homo sapiens (Human)	9606	278
P02766	reviewed	Transthyretin (ATTR) (Prealbumin) (TBPA)	TTR PALB	TTR	PALB	Homo sapiens (Human)	9606	147
P50607	reviewed	Tubby protein homolog	TUB	TUB		Homo sapiens (Human)	9606	506
Q71U36	reviewed	Tubulin alpha-1A chain (Alpha-tubulin 3) (Tubulin B-alpha-1) (Tubulin alpha-3 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain]	TUBA1A TUBA3	TUBA1A	TUBA3	Homo sapiens (Human)	9606	451
P68366	reviewed	Tubulin alpha-4A chain (Alpha-tubulin 1) (Testis-specific alpha-tubulin) (Tubulin H2-alpha) (Tubulin alpha-1 chain)	TUBA4A TUBA1	TUBA4A	TUBA1	Homo sapiens (Human)	9606	448
Q9NY65	reviewed	Tubulin alpha-8 chain (Alpha-tubulin 8) (Tubulin alpha chain-like 2)	TUBA8 TUBAL2	TUBA8	TUBAL2	Homo sapiens (Human)	9606	449
P07437	reviewed	Tubulin beta chain (Tubulin beta-5 chain)	TUBB TUBB5 OK/SW-cl.56	TUBB	TUBB5	Homo sapiens (Human)	9606	444
Q9H4B7	reviewed	Tubulin beta-1 chain	TUBB1	TUBB1		Homo sapiens (Human)	9606	451
Q13885	reviewed	Tubulin beta-2A chain (Tubulin beta class IIa)	TUBB2A TUBB2	TUBB2A	TUBB2	Homo sapiens (Human)	9606	445
Q9BVA1	reviewed	Tubulin beta-2B chain	TUBB2B	TUBB2B		Homo sapiens (Human)	9606	445
Q13509	reviewed	Tubulin beta-3 chain (Tubulin beta-4 chain) (Tubulin beta-III)	TUBB3 TUBB4	TUBB3	TUBB4	Homo sapiens (Human)	9606	450
P04350	reviewed	Tubulin beta-4A chain (Tubulin 5 beta) (Tubulin beta-4 chain)	TUBB4A TUBB4 TUBB5	TUBB4A	TUBB4 TUBB5	Homo sapiens (Human)	9606	444
Q3ZCM7	reviewed	Tubulin beta-8 chain (Tubulin beta 8 class VIII)	TUBB8	TUBB8		Homo sapiens (Human)	9606	444
P23258	reviewed	Tubulin gamma-1 chain (Gamma-1-tubulin) (Gamma-tubulin complex component 1) (GCP-1)	TUBG1 TUBG	TUBG1	TUBG	Homo sapiens (Human)	9606	451
Q9UGJ1	reviewed	Gamma-tubulin complex component 4 (GCP-4) (hGCP4) (Gamma-ring complex protein 76 kDa) (h76p) (hGrip76)	TUBGCP4 76P GCP4	TUBGCP4	76P GCP4	Homo sapiens (Human)	9606	667
Q96RT7	reviewed	Gamma-tubulin complex component 6 (GCP-6)	TUBGCP6 GCP6 KIAA1669	TUBGCP6	GCP6 KIAA1669	Homo sapiens (Human)	9606	1819
P49411	reviewed	Elongation factor Tu, mitochondrial (EF-Tu) (P43)	TUFM	TUFM		Homo sapiens (Human)	9606	452
O00294	reviewed	Tubby-related protein 1 (Tubby-like protein 1)	TULP1 TUBL1	TULP1	TUBL1	Homo sapiens (Human)	9606	542
Q13454	reviewed	Tumor suppressor candidate 3 (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit TUSC3) (Oligosaccharyl transferase subunit TUSC3) (Magnesium uptake/transporter TUSC3) (Protein N33)	TUSC3 N33	TUSC3	N33	Homo sapiens (Human)	9606	348
Q15672	reviewed	Twist-related protein 1 (Class A basic helix-loop-helix protein 38) (bHLHa38) (H-twist)	TWIST1 BHLHA38 TWIST	TWIST1	BHLHA38 TWIST	Homo sapiens (Human)	9606	202
Q8WVJ9	reviewed	Twist-related protein 2 (Class A basic helix-loop-helix protein 39) (bHLHa39) (Dermis-expressed protein 1) (Dermo-1)	TWIST2 BHLHA39 DERMO1	TWIST2	BHLHA39 DERMO1	Homo sapiens (Human)	9606	160
Q96RR1	reviewed	Twinkle protein, mitochondrial (EC 3.6.4.12) (Progressive external ophthalmoplegia 1 protein) (T7 gp4-like protein with intramitochondrial nucleoid localization) (T7-like mitochondrial DNA helicase) (Twinkle mtDNA helicase)	TWNK C10orf2 PEO1	TWNK	C10orf2 PEO1	Homo sapiens (Human)	9606	684
Q99757	reviewed	Thioredoxin, mitochondrial (MTRX) (Mt-Trx) (Thioredoxin-2)	TXN2 TRX2	TXN2	TRX2	Homo sapiens (Human)	9606	166
P83876	reviewed	Thioredoxin-like protein 4A (DIM1 protein homolog) (Spliceosomal U5 snRNP-specific 15 kDa protein) (Thioredoxin-like U5 snRNP protein U5-15kD)	TXNL4A DIM1 TXNL4	TXNL4A	DIM1 TXNL4	Homo sapiens (Human)	9606	142
P29597	reviewed	Non-receptor tyrosine-protein kinase TYK2 (EC 2.7.10.2)	TYK2	TYK2		Homo sapiens (Human)	9606	1187
P19971	reviewed	Thymidine phosphorylase (TP) (EC 2.4.2.4) (Gliostatin) (Platelet-derived endothelial cell growth factor) (PD-ECGF) (TdRPase)	TYMP ECGF1	TYMP	ECGF1	Homo sapiens (Human)	9606	482
P14679	reviewed	Tyrosinase (EC 1.14.18.1) (LB24-AB) (Monophenol monooxygenase) (SK29-AB) (Tumor rejection antigen AB)	TYR	TYR		Homo sapiens (Human)	9606	529
O43914	reviewed	TYRO protein tyrosine kinase-binding protein (DNAX-activation protein 12) (Killer-activating receptor-associated protein) (KAR-associated protein)	TYROBP DAP12 KARAP	TYROBP	DAP12 KARAP	Homo sapiens (Human)	9606	113
P17643	reviewed	5,6-dihydroxyindole-2-carboxylic acid oxidase (DHICA oxidase) (EC 1.14.18.-) (Catalase B) (Glycoprotein 75) (Melanoma antigen gp75) (Tyrosinase-related protein 1) (TRP) (TRP-1) (TRP1)	TYRP1 CAS2 TYRP TYRRP	TYRP1	CAS2 TYRP TYRRP	Homo sapiens (Human)	9606	537
P22314	reviewed	Ubiquitin-like modifier-activating enzyme 1 (EC 6.2.1.45) (Protein A1S9) (Ubiquitin-activating enzyme E1)	UBA1 A1S9T UBE1	UBA1	A1S9T UBE1	Homo sapiens (Human)	9606	1058
Q9GZZ9	reviewed	Ubiquitin-like modifier-activating enzyme 5 (Ubiquitin-activating enzyme 5) (ThiFP1) (UFM1-activating enzyme) (Ubiquitin-activating enzyme E1 domain-containing protein 1)	UBA5 UBE1DC1	UBA5	UBE1DC1	Homo sapiens (Human)	9606	404
P49459	reviewed	Ubiquitin-conjugating enzyme E2 A (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme A) (RAD6 homolog A) (HR6A) (hHR6A) (Ubiquitin carrier protein A) (Ubiquitin-protein ligase A)	UBE2A RAD6A	UBE2A	RAD6A	Homo sapiens (Human)	9606	152
A1L167	reviewed	Ubiquitin-conjugating enzyme E2Q-like protein 1 (EC 2.3.2.23) (E2Q-like ubiquitin-conjugating enzyme 1)	UBE2QL1	UBE2QL1		Homo sapiens (Human)	9606	161
Q9NPD8	reviewed	Ubiquitin-conjugating enzyme E2 T (EC 2.3.2.23) (Cell proliferation-inducing gene 50 protein) (E2 ubiquitin-conjugating enzyme T) (Ubiquitin carrier protein T) (Ubiquitin-protein ligase T)	UBE2T HSPC150 PIG50	UBE2T		Homo sapiens (Human)	9606	197
Q05086	reviewed	Ubiquitin-protein ligase E3A (EC 2.3.2.26) (E6AP ubiquitin-protein ligase) (HECT-type ubiquitin transferase E3A) (Human papillomavirus E6-associated protein) (Oncogenic protein-associated protein E6-AP) (Renal carcinoma antigen NY-REN-54)	UBE3A E6AP EPVE6AP HPVE6A	UBE3A	E6AP EPVE6AP HPVE6A	Homo sapiens (Human)	9606	875
Q7Z3V4	reviewed	Ubiquitin-protein ligase E3B (EC 2.3.2.26) (HECT-type ubiquitin transferase E3B)	UBE3B	UBE3B		Homo sapiens (Human)	9606	1068
Q9Y5Z9	reviewed	UbiA prenyltransferase domain-containing protein 1 (EC 2.5.1.-) (Transitional epithelial response protein 1)	UBIAD1 TERE1	UBIAD1	TERE1	Homo sapiens (Human)	9606	338
Q9UHD9	reviewed	Ubiquilin-2 (Chap1) (DSK2 homolog) (Protein linking IAP with cytoskeleton 2) (PLIC-2) (hPLIC-2) (Ubiquitin-like product Chap1/Dsk2)	UBQLN2 N4BP4 PLIC2 HRIHFB2157	UBQLN2	N4BP4 PLIC2	Homo sapiens (Human)	9606	624
Q8IWV7	reviewed	E3 ubiquitin-protein ligase UBR1 (EC 2.3.2.27) (N-recognin-1) (RING-type E3 ubiquitin transferase UBR1) (Ubiquitin-protein ligase E3-alpha-1) (Ubiquitin-protein ligase E3-alpha-I)	UBR1	UBR1		Homo sapiens (Human)	9606	1749
P09936	reviewed	Ubiquitin carboxyl-terminal hydrolase isozyme L1 (UCH-L1) (EC 3.4.19.12) (Neuron cytoplasmic protein 9.5) (PGP 9.5) (PGP9.5) (Ubiquitin thioesterase L1)	UCHL1	UCHL1		Homo sapiens (Human)	9606	223
P55916	reviewed	Mitochondrial uncoupling protein 3 (UCP 3) (Solute carrier family 25 member 9)	UCP3 SLC25A9	UCP3	SLC25A9	Homo sapiens (Human)	9606	312
Q9NUQ7	reviewed	Ufm1-specific protease 2 (UfSP2) (EC 3.4.22.-)	UFSP2 C4orf20	UFSP2	C4orf20	Homo sapiens (Human)	9606	469
P22309	reviewed	UDP-glucuronosyltransferase 1-1 (UDPGT 1-1) (UGT1*1) (UGT1-01) (UGT1.1) (EC 2.4.1.17) (Bilirubin-specific UDPGT isozyme 1) (hUG-BR1) (UDP-glucuronosyltransferase 1-A) (UGT-1A) (UGT1A) (UDP-glucuronosyltransferase 1A1)	UGT1A1 GNT1 UGT1	UGT1A1	GNT1 UGT1	Homo sapiens (Human)	9606	533
P22310	reviewed	UDP-glucuronosyltransferase 1-4 (UDPGT 1-4) (UGT1*4) (UGT1-04) (UGT1.4) (EC 2.4.1.17) (Bilirubin-specific UDPGT isozyme 2) (hUG-BR2) (UDP-glucuronosyltransferase 1-D) (UGT-1D) (UGT1D) (UDP-glucuronosyltransferase 1A4)	UGT1A4 GNT1 UGT1	UGT1A4	GNT1 UGT1	Homo sapiens (Human)	9606	534
Q96T88	reviewed	E3 ubiquitin-protein ligase UHRF1 (EC 2.3.2.27) (Inverted CCAAT box-binding protein of 90 kDa) (Nuclear protein 95) (Nuclear zinc finger protein Np95) (HuNp95) (hNp95) (RING finger protein 106) (RING-type E3 ubiquitin transferase UHRF1) (Transcription factor ICBP90) (Ubiquitin-like PHD and RING finger domain-containing protein 1) (hUHRF1) (Ubiquitin-like-containing PHD and RING finger domains protein 1)	UHRF1 ICBP90 NP95 RNF106	UHRF1	ICBP90 NP95 RNF106	Homo sapiens (Human)	9606	793
Q96PU4	reviewed	E3 ubiquitin-protein ligase UHRF2 (EC 2.3.2.27) (Np95/ICBP90-like RING finger protein) (Np95-like RING finger protein) (Nuclear protein 97) (Nuclear zinc finger protein Np97) (RING finger protein 107) (RING-type E3 ubiquitin transferase UHRF2) (Ubiquitin-like PHD and RING finger domain-containing protein 2) (Ubiquitin-like-containing PHD and RING finger domains protein 2)	UHRF2 NIRF RNF107	UHRF2	NIRF RNF107	Homo sapiens (Human)	9606	802
