Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
Q9NZT2	reviewed	Opioid growth factor receptor (OGFr) (Protein 7-60) (Zeta-type opioid receptor)	OGFR	OGFR		Homo sapiens (Human)	9606	677
O60313	reviewed	Dynamin-like 120 kDa protein, mitochondrial (EC 3.6.5.5) (Optic atrophy protein 1) [Cleaved into: Dynamin-like 120 kDa protein, form S1]	OPA1 KIAA0567	OPA1	KIAA0567	Homo sapiens (Human)	9606	960
O96007	reviewed	Molybdopterin synthase catalytic subunit (EC 2.8.1.12) (MOCO1-B) (Molybdenum cofactor synthesis protein 2 large subunit) (Molybdenum cofactor synthesis protein 2B) (MOCS2B) (Molybdopterin-synthase large subunit) (MPT synthase large subunit)	MOCS2 MCBPE MOCO1	MOCS2	MCBPE MOCO1	Homo sapiens (Human)	9606	188
O95948	reviewed	One cut domain family member 2 (Hepatocyte nuclear factor 6-beta) (HNF-6-beta) (One cut homeobox 2) (Transcription factor ONECUT-2) (OC-2)	ONECUT2 HNF6B	ONECUT2	HNF6B	Homo sapiens (Human)	9606	504
O75081	reviewed	Protein CBFA2T3 (MTG8-related protein 2) (Myeloid translocation gene on chromosome 16 protein) (hMTG16) (Zinc finger MYND domain-containing protein 4)	CBFA2T3 MTG16 MTGR2 ZMYND4	CBFA2T3	MTG16 MTGR2 ZMYND4	Homo sapiens (Human)	9606	653
O43439	reviewed	Protein CBFA2T2 (ETO homologous on chromosome 20) (MTG8-like protein) (MTG8-related protein 1) (Myeloid translocation-related protein 1) (p85)	CBFA2T2 EHT MTGR1	CBFA2T2	EHT MTGR1	Homo sapiens (Human)	9606	604
P15941	reviewed	Mucin-1 (MUC-1) (Breast carcinoma-associated antigen DF3) (Cancer antigen 15-3) (CA 15-3) (Carcinoma-associated mucin) (Episialin) (H23AG) (Krebs von den Lungen-6) (KL-6) (PEMT) (Peanut-reactive urinary mucin) (PUM) (Polymorphic epithelial mucin) (PEM) (Tumor-associated epithelial membrane antigen) (EMA) (Tumor-associated mucin) (CD antigen CD227) [Cleaved into: Mucin-1 subunit alpha (MUC1-NT) (MUC1-alpha); Mucin-1 subunit beta (MUC1-beta) (MUC1-CT)]	MUC1 PUM	MUC1	PUM	Homo sapiens (Human)	9606	1255
Q02750	reviewed	Dual specificity mitogen-activated protein kinase kinase 1 (MAP kinase kinase 1) (MAPKK 1) (MKK1) (EC 2.7.12.2) (ERK activator kinase 1) (MAPK/ERK kinase 1) (MEK 1)	MAP2K1 MEK1 PRKMK1	MAP2K1	MEK1 PRKMK1	Homo sapiens (Human)	9606	393
P11717	reviewed	Cation-independent mannose-6-phosphate receptor (CI Man-6-P receptor) (CI-MPR) (M6PR) (300 kDa mannose 6-phosphate receptor) (MPR 300) (Insulin-like growth factor 2 receptor) (Insulin-like growth factor II receptor) (IGF-II receptor) (M6P/IGF2 receptor) (M6P/IGF2R) (CD antigen CD222)	IGF2R MPRI	IGF2R	MPRI	Homo sapiens (Human)	9606	2491
Q96DY7	reviewed	Mdm2-binding protein (hMTBP)	MTBP	MTBP		Homo sapiens (Human)	9606	904
P34982	reviewed	Olfactory receptor 1D2 (Olfactory receptor 17-4) (OR17-4) (Olfactory receptor OR17-6) (Olfactory receptor-like protein HGMP07E)	OR1D2 OLFR1	OR1D2	OLFR1	Homo sapiens (Human)	9606	312
Q9ULH7	reviewed	Myocardin-related transcription factor B (MRTF-B) (MKL/myocardin-like protein 2) (Megakaryoblastic leukemia 2)	MRTFB KIAA1243 MKL2	MRTFB	KIAA1243 MKL2	Homo sapiens (Human)	9606	1088
O94776	reviewed	Metastasis-associated protein MTA2 (Metastasis-associated 1-like 1) (MTA1-L1 protein) (p53 target protein in deacetylase complex)	MTA2 MTA1L1 PID	MTA2	MTA1L1 PID	Homo sapiens (Human)	9606	668
Q8IUG5	reviewed	Unconventional myosin-XVIIIb	MYO18B	MYO18B		Homo sapiens (Human)	9606	2567
Q6NSJ0	reviewed	Myogenesis-regulating glycosidase (EC 3.2.1.-) (Uncharacterized family 31 glucosidase KIAA1161)	MYORG KIAA1161	MYORG	KIAA1161	Homo sapiens (Human)	9606	714
Q9NPC7	reviewed	Myoneurin (Zinc finger and BTB domain-containing protein 31)	MYNN OSZF ZBTB31 SBBIZ1	MYNN	OSZF ZBTB31	Homo sapiens (Human)	9606	610
O75197	reviewed	Low-density lipoprotein receptor-related protein 5 (LRP-5) (Low-density lipoprotein receptor-related protein 7) (LRP-7)	LRP5 LR3 LRP7	LRP5	LR3 LRP7	Homo sapiens (Human)	9606	1615
Q99558	reviewed	Mitogen-activated protein kinase kinase kinase 14 (EC 2.7.11.25) (NF-kappa-beta-inducing kinase) (HsNIK) (Serine/threonine-protein kinase NIK)	MAP3K14 NIK	MAP3K14	NIK	Homo sapiens (Human)	9606	947
Q99608	reviewed	Necdin	NDN	NDN		Homo sapiens (Human)	9606	321
Q96PU5	reviewed	E3 ubiquitin-protein ligase NEDD4-like (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase NED4L) (NEDD4.2) (Nedd4-2)	NEDD4L KIAA0439 NEDL3	NEDD4L	KIAA0439 NEDL3	Homo sapiens (Human)	9606	975
P46934	reviewed	E3 ubiquitin-protein ligase NEDD4 (EC 2.3.2.26) (Cell proliferation-inducing gene 53 protein) (HECT-type E3 ubiquitin transferase NEDD4) (Neural precursor cell expressed developmentally down-regulated protein 4) (NEDD-4)	NEDD4 KIAA0093 NEDD4-1 PIG53	NEDD4	KIAA0093 NEDD4-1	Homo sapiens (Human)	9606	1319
Q15843	reviewed	NEDD8 (Neddylin) (Neural precursor cell expressed developmentally down-regulated protein 8) (NEDD-8) (Ubiquitin-like protein Nedd8)	NEDD8	NEDD8		Homo sapiens (Human)	9606	81
Q8TDX7	reviewed	Serine/threonine-protein kinase Nek7 (EC 2.7.11.1) (Never in mitosis A-related kinase 7) (NimA-related protein kinase 7)	NEK7	NEK7		Homo sapiens (Human)	9606	302
Q8TD19	reviewed	Serine/threonine-protein kinase Nek9 (EC 2.7.11.1) (Nercc1 kinase) (Never in mitosis A-related kinase 9) (NimA-related protein kinase 9) (NimA-related kinase 8) (Nek8)	NEK9 KIAA1995 NEK8 NERCC	NEK9	KIAA1995 NEK8 NERCC	Homo sapiens (Human)	9606	979
Q9H3P2	reviewed	Negative elongation factor A (NELF-A) (Wolf-Hirschhorn syndrome candidate 2 protein)	NELFA WHSC2 P/OKcl.15	NELFA	WHSC2	Homo sapiens (Human)	9606	528
P18615	reviewed	Negative elongation factor E (NELF-E) (RNA-binding protein RD)	NELFE RD RDBP	NELFE	RD RDBP	Homo sapiens (Human)	9606	380
Q9Y4K0	reviewed	Lysyl oxidase homolog 2 (EC 1.4.3.13) (Lysyl oxidase-like protein 2) (Lysyl oxidase-related protein 2) (Lysyl oxidase-related protein WS9-14)	LOXL2	LOXL2		Homo sapiens (Human)	9606	774
P58215	reviewed	Lysyl oxidase homolog 3 (EC 1.4.3.-) (EC 1.4.3.13) (Lysyl oxidase-like protein 3)	LOXL3 LOXL	LOXL3	LOXL	Homo sapiens (Human)	9606	753
O60524	reviewed	Nuclear export mediator factor NEMF (Antigen NY-CO-1) (Serologically defined colon cancer antigen 1)	NEMF SDCCAG1	NEMF	SDCCAG1	Homo sapiens (Human)	9606	1076
Q9Y6K9	reviewed	NF-kappa-B essential modulator (NEMO) (FIP-3) (IkB kinase-associated protein 1) (IKKAP1) (Inhibitor of nuclear factor kappa-B kinase subunit gamma) (I-kappa-B kinase subunit gamma) (IKK-gamma) (IKKG) (IkB kinase subunit gamma) (NF-kappa-B essential modifier)	IKBKG FIP3 NEMO	IKBKG	FIP3 NEMO	Homo sapiens (Human)	9606	419
O95631	reviewed	Netrin-1 (Epididymis tissue protein Li 131P)	NTN1 NTN1L	NTN1	NTN1L	Homo sapiens (Human)	9606	604
Q13469	reviewed	Nuclear factor of activated T-cells, cytoplasmic 2 (NF-ATc2) (NFATc2) (NFAT pre-existing subunit) (NF-ATp) (T-cell transcription factor NFAT1)	NFATC2 NFAT1 NFATP	NFATC2	NFAT1 NFATP	Homo sapiens (Human)	9606	925
Q12968	reviewed	Nuclear factor of activated T-cells, cytoplasmic 3 (NF-ATc3) (NFATc3) (NFATx) (T-cell transcription factor NFAT4) (NF-AT4) (NF-AT4c)	NFATC3 NFAT4	NFATC3	NFAT4	Homo sapiens (Human)	9606	1075
Q8NET5	reviewed	NFAT activation molecule 1 (Calcineurin/NFAT-activating ITAM-containing protein) (NFAT-activating protein with ITAM motif 1)	NFAM1 CNAIP	NFAM1	CNAIP	Homo sapiens (Human)	9606	270
P19838	reviewed	Nuclear factor NF-kappa-B p105 subunit (DNA-binding factor KBF1) (EBP-1) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1) [Cleaved into: Nuclear factor NF-kappa-B p50 subunit]	NFKB1	NFKB1		Homo sapiens (Human)	9606	968
O60711	reviewed	Leupaxin	LPXN LDLP	LPXN	LDLP	Homo sapiens (Human)	9606	386
Q9UFC0	reviewed	Leucine-rich repeat and WD repeat-containing protein 1 (Centromere protein 33) (CENP-33) (Origin recognition complex-associated protein) (ORC-associated protein) (ORCA)	LRWD1 CENP-33 ORCA	LRWD1	CENP-33 ORCA	Homo sapiens (Human)	9606	647
Q9UHV7	reviewed	Mediator of RNA polymerase II transcription subunit 13 (Activator-recruited cofactor 250 kDa component) (ARC250) (Mediator complex subunit 13) (Thyroid hormone receptor-associated protein 1) (Thyroid hormone receptor-associated protein complex 240 kDa component) (Trap240) (Vitamin D3 receptor-interacting protein complex component DRIP250) (DRIP250)	MED13 ARC250 KIAA0593 THRAP1 TRAP240	MED13	ARC250 KIAA0593 THRAP1 TRAP240	Homo sapiens (Human)	9606	2174
Q9Y2X0	reviewed	Mediator of RNA polymerase II transcription subunit 16 (Mediator complex subunit 16) (Thyroid hormone receptor-associated protein 5) (Thyroid hormone receptor-associated protein complex 95 kDa component) (Trap95) (Vitamin D3 receptor-interacting protein complex 92 kDa component) (DRIP92)	MED16 DRIP92 THRAP5	MED16	DRIP92 THRAP5	Homo sapiens (Human)	9606	877
Q9NVC6	reviewed	Mediator of RNA polymerase II transcription subunit 17 (Activator-recruited cofactor 77 kDa component) (ARC77) (Cofactor required for Sp1 transcriptional activation subunit 6) (CRSP complex subunit 6) (Mediator complex subunit 17) (Thyroid hormone receptor-associated protein complex 80 kDa component) (Trap80) (Transcriptional coactivator CRSP77) (Vitamin D3 receptor-interacting protein complex 80 kDa component) (DRIP80)	MED17 ARC77 CRSP6 DRIP77 DRIP80 TRAP80	MED17	ARC77 CRSP6 DRIP77 DRIP80 TRAP80	Homo sapiens (Human)	9606	651
Q96HR3	reviewed	Mediator of RNA polymerase II transcription subunit 30 (Mediator complex subunit 30) (TRAP/Mediator complex component TRAP25) (Thyroid hormone receptor-associated protein 6) (Thyroid hormone receptor-associated protein complex 25 kDa component) (Trap25)	MED30 THRAP6 TRAP25	MED30	THRAP6 TRAP25	Homo sapiens (Human)	9606	178
Q96KG7	reviewed	Multiple epidermal growth factor-like domains protein 10 (Multiple EGF-like domains protein 10)	MEGF10 KIAA1780	MEGF10	KIAA1780	Homo sapiens (Human)	9606	1140
P43034	reviewed	Platelet-activating factor acetylhydrolase IB subunit alpha (Lissencephaly-1 protein) (LIS-1) (PAF acetylhydrolase 45 kDa subunit) (PAF-AH 45 kDa subunit) (PAF-AH alpha) (PAFAH alpha)	PAFAH1B1 LIS1 MDCR MDS PAFAHA	PAFAH1B1	LIS1 MDCR MDS PAFAHA	Homo sapiens (Human)	9606	410
P20700	reviewed	Lamin-B1	LMNB1 LMN2 LMNB	LMNB1	LMN2 LMNB	Homo sapiens (Human)	9606	586
Q5T3J3	reviewed	Ligand-dependent nuclear receptor-interacting factor 1 (HP1-binding protein enriched in inactive X chromosome protein 1) (HBiX1) (Receptor-interacting factor 1)	LRIF1 C1orf103 RIF1	LRIF1	C1orf103 RIF1	Homo sapiens (Human)	9606	769
Q14693	reviewed	Phosphatidate phosphatase LPIN1 (EC 3.1.3.4) (Lipin-1)	LPIN1 KIAA0188	LPIN1	KIAA0188	Homo sapiens (Human)	9606	890
P53667	reviewed	LIM domain kinase 1 (LIMK-1) (EC 2.7.11.1)	LIMK1 LIMK	LIMK1	LIMK	Homo sapiens (Human)	9606	647
Q9NUN5	reviewed	Probable lysosomal cobalamin transporter (HDAg-L-interacting protein NESI) (LMBR1 domain-containing protein 1) (Nuclear export signal-interacting protein)	LMBRD1 C6orf209 NESI BM-021 CD001 MSTP044	LMBRD1	C6orf209 NESI	Homo sapiens (Human)	9606	540
Q03252	reviewed	Lamin-B2	LMNB2 LMN2	LMNB2	LMN2	Homo sapiens (Human)	9606	620
P01229	reviewed	Lutropin subunit beta (Lutropin beta chain) (Luteinizing hormone subunit beta) (LH-B) (LSH-B) (LSH-beta)	LHB	LHB		Homo sapiens (Human)	9606	141
O60341	reviewed	Lysine-specific histone demethylase 1A (EC 1.-.-.-) (BRAF35-HDAC complex protein BHC110) (Flavin-containing amine oxidase domain-containing protein 2)	KDM1A AOF2 KDM1 KIAA0601 LSD1	KDM1A	AOF2 KDM1 KIAA0601 LSD1	Homo sapiens (Human)	9606	852
Q6GTX8	reviewed	Leukocyte-associated immunoglobulin-like receptor 1 (LAIR-1) (hLAIR1) (CD antigen CD305)	LAIR1 CD305	LAIR1	CD305	Homo sapiens (Human)	9606	287
P11142	reviewed	Heat shock cognate 71 kDa protein (Heat shock 70 kDa protein 8) (Lipopolysaccharide-associated protein 1) (LAP-1) (LPS-associated protein 1)	HSPA8 HSC70 HSP73 HSPA10	HSPA8	HSC70 HSP73 HSPA10	Homo sapiens (Human)	9606	646
O43719	reviewed	HIV Tat-specific factor 1 (Tat-SF1)	HTATSF1	HTATSF1		Homo sapiens (Human)	9606	755
Q8NFM7	reviewed	Interleukin-17 receptor D (IL-17 receptor D) (IL-17RD) (IL17Rhom) (Interleukin-17 receptor-like protein) (Sef homolog) (hSef)	IL17RD IL17RLM SEF UNQ6115/PRO20026	IL17RD	IL17RLM SEF	Homo sapiens (Human)	9606	739
Q13261	reviewed	Interleukin-15 receptor subunit alpha (IL-15 receptor subunit alpha) (IL-15R-alpha) (IL-15RA) (CD antigen CD215) [Cleaved into: Soluble interleukin-15 receptor subunit alpha (sIL-15 receptor subunit alpha) (sIL-15R-alpha) (sIL-15RA)]	IL15RA	IL15RA		Homo sapiens (Human)	9606	267
Q9BQ69	reviewed	ADP-ribose glycohydrolase MACROD1 (MACRO domain-containing protein 1) (O-acetyl-ADP-ribose deacetylase MACROD1) (EC 3.5.1.-) (Protein LRP16) ([Protein ADP-ribosylaspartate] hydrolase MACROD1) (EC 3.2.2.-) ([Protein ADP-ribosylglutamate] hydrolase MACROD1) (EC 3.2.2.-)	MACROD1 LRP16	MACROD1	LRP16	Homo sapiens (Human)	9606	325
Q8N5G2	reviewed	Macoilin (Macoilin-1) (Transmembrane protein 57)	MACO1 TMEM57	MACO1	TMEM57	Homo sapiens (Human)	9606	664
P17535	reviewed	Transcription factor jun-D	JUND	JUND		Homo sapiens (Human)	9606	347
P05412	reviewed	Transcription factor AP-1 (Activator protein 1) (AP1) (Proto-oncogene c-Jun) (V-jun avian sarcoma virus 17 oncogene homolog) (p39)	JUN	JUN		Homo sapiens (Human)	9606	331
Q9UK76	reviewed	Jupiter microtubule associated homolog 1 (Androgen-regulated protein 2) (Hematological and neurological expressed 1 protein) [Cleaved into: Jupiter microtubule associated homolog 1, N-terminally processed]	JPT1 ARM2 HN1	JPT1	ARM2 HN1	Homo sapiens (Human)	9606	154
Q63ZY3	reviewed	KN motif and ankyrin repeat domain-containing protein 2 (Ankyrin repeat domain-containing protein 25) (Matrix-remodeling-associated protein 3) (SRC-1-interacting protein) (SIP) (SRC-interacting protein) (SRC1-interacting protein)	KANK2 ANKRD25 KIAA1518 MXRA3 SIP	KANK2	ANKRD25 KIAA1518 MXRA3 SIP	Homo sapiens (Human)	9606	851
Q92794	reviewed	Histone acetyltransferase KAT6A (EC 2.3.1.48) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 3) (MYST-3) (Monocytic leukemia zinc finger protein) (Runt-related transcription factor-binding protein 2) (Zinc finger protein 220)	KAT6A MOZ MYST3 RUNXBP2 ZNF220	KAT6A	MOZ MYST3 RUNXBP2 ZNF220	Homo sapiens (Human)	9606	2004
O95251	reviewed	Histone acetyltransferase KAT7 (EC 2.3.1.48) (Histone acetyltransferase binding to ORC1) (Lysine acetyltransferase 7) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 2) (MYST-2)	KAT7 HBO1 HBOa MYST2	KAT7	HBO1 HBOa MYST2	Homo sapiens (Human)	9606	611
Q8WUF5	reviewed	RelA-associated inhibitor (Inhibitor of ASPP protein) (Protein iASPP) (NFkB-interacting protein 1) (PPP1R13B-like protein)	PPP1R13L IASPP NKIP1 PPP1R13BL RAI	PPP1R13L	IASPP NKIP1 PPP1R13BL RAI	Homo sapiens (Human)	9606	828
O14920	reviewed	Inhibitor of nuclear factor kappa-B kinase subunit beta (I-kappa-B-kinase beta) (IKK-B) (IKK-beta) (IkBKB) (EC 2.7.11.10) (I-kappa-B kinase 2) (IKK2) (Nuclear factor NF-kappa-B inhibitor kinase beta) (NFKBIKB)	IKBKB IKKB	IKBKB	IKKB	Homo sapiens (Human)	9606	756
Q9BYH8	reviewed	NF-kappa-B inhibitor zeta (I-kappa-B-zeta) (IkB-zeta) (IkappaBzeta) (IL-1 inducible nuclear ankyrin-repeat protein) (INAP) (Molecule possessing ankyrin repeats induced by lipopolysaccharide) (MAIL)	NFKBIZ IKBZ INAP MAIL	NFKBIZ	IKBZ INAP MAIL	Homo sapiens (Human)	9606	718
Q8IZL2	reviewed	Mastermind-like protein 2 (Mam-2)	MAML2 KIAA1819	MAML2	KIAA1819	Homo sapiens (Human)	9606	1156
P05787	reviewed	Keratin, type II cytoskeletal 8 (Cytokeratin-8) (CK-8) (Keratin-8) (K8) (Type-II keratin Kb8)	KRT8 CYK8	KRT8	CYK8	Homo sapiens (Human)	9606	483
Q8NCD3	reviewed	Holliday junction recognition protein (14-3-3-associated AKT substrate) (Fetal liver-expressing gene 1 protein) (Up-regulated in lung cancer 9)	HJURP FAKTS FLEG1 URLC9	HJURP	FAKTS FLEG1 URLC9	Homo sapiens (Human)	9606	748
Q6NT76	reviewed	Homeobox-containing protein 1 (Homeobox telomere-binding protein 1) (Telomere-associated homeobox-containing protein 1)	HMBOX1 HOT1 TAH1	HMBOX1	HOT1 TAH1	Homo sapiens (Human)	9606	420
Q14103	reviewed	Heterogeneous nuclear ribonucleoprotein D0 (hnRNP D0) (AU-rich element RNA-binding protein 1)	HNRNPD AUF1 HNRPD	HNRNPD	AUF1 HNRPD	Homo sapiens (Human)	9606	355
Q9P2W1	reviewed	Homologous-pairing protein 2 homolog (Nuclear receptor coactivator GT198) (PSMC3-interacting protein) (Proteasome 26S ATPase subunit 3-interacting protein) (Tat-binding protein 1-interacting protein) (TBP-1-interacting protein)	PSMC3IP HOP2 TBPIP	PSMC3IP	HOP2 TBPIP	Homo sapiens (Human)	9606	217
P09429	reviewed	High mobility group protein B1 (High mobility group protein 1) (HMG-1)	HMGB1 HMG1	HMGB1	HMG1	Homo sapiens (Human)	9606	215
P52272	reviewed	Heterogeneous nuclear ribonucleoprotein M (hnRNP M)	HNRNPM HNRPM NAGR1	HNRNPM	HNRPM NAGR1	Homo sapiens (Human)	9606	730
O60506	reviewed	Heterogeneous nuclear ribonucleoprotein Q (hnRNP Q) (Glycine- and tyrosine-rich RNA-binding protein) (GRY-RBP) (NS1-associated protein 1) (Synaptotagmin-binding, cytoplasmic RNA-interacting protein)	SYNCRIP HNRPQ NSAP1	SYNCRIP	HNRPQ NSAP1	Homo sapiens (Human)	9606	623
Q8IVG9	reviewed	Humanin (Humanin mitochondrial) (HNM)	MT-RNR2 HN	MT-RNR2	HN	Homo sapiens (Human)	9606	24
P17096	reviewed	High mobility group protein HMG-I/HMG-Y (HMG-I(Y)) (High mobility group AT-hook protein 1) (High mobility group protein A1) (High mobility group protein R)	HMGA1 HMGIY	HMGA1	HMGIY	Homo sapiens (Human)	9606	107
P0DMP1	reviewed	Humanin-like 12 (HN12) (MT-RNR2-like protein 12)	MTRNR2L12	MTRNR2L12		Homo sapiens (Human)	9606	27
Q86VS8	reviewed	Protein Hook homolog 3 (h-hook3) (hHK3)	HOOK3	HOOK3		Homo sapiens (Human)	9606	718
P31943	reviewed	Heterogeneous nuclear ribonucleoprotein H (hnRNP H) [Cleaved into: Heterogeneous nuclear ribonucleoprotein H, N-terminally processed]	HNRNPH1 HNRPH HNRPH1	HNRNPH1	HNRPH HNRPH1	Homo sapiens (Human)	9606	449
O43318	reviewed	Mitogen-activated protein kinase kinase kinase 7 (EC 2.7.11.25) (Transforming growth factor-beta-activated kinase 1) (TGF-beta-activated kinase 1)	MAP3K7 TAK1	MAP3K7	TAK1	Homo sapiens (Human)	9606	606
Q3KP66	reviewed	Innate immunity activator protein	INAVA C1orf106	INAVA	C1orf106	Homo sapiens (Human)	9606	663
Q9NQS7	reviewed	Inner centromere protein	INCENP	INCENP		Homo sapiens (Human)	9606	918
O75448	reviewed	Mediator of RNA polymerase II transcription subunit 24 (Activator-recruited cofactor 100 kDa component) (ARC100) (Cofactor required for Sp1 transcriptional activation subunit 4) (CRSP complex subunit 4) (Mediator complex subunit 24) (Thyroid hormone receptor-associated protein 4) (Thyroid hormone receptor-associated protein complex 100 kDa component) (Trap100) (hTRAP100) (Vitamin D3 receptor-interacting protein complex 100 kDa component) (DRIP100)	MED24 ARC100 CRSP4 DRIP100 KIAA0130 THRAP4 TRAP100	MED24	ARC100 CRSP4 DRIP100 KIAA0130 THRAP4 TRAP100	Homo sapiens (Human)	9606	989
Q7Z3B3	reviewed	KAT8 regulatory NSL complex subunit 1 (MLL1/MLL complex subunit KANSL1) (MSL1 homolog 1) (hMSL1v1) (NSL complex protein NSL1) (Non-specific lethal 1 homolog)	KANSL1 CENP-36 KIAA1267 MSL1V1 NSL1	KANSL1	CENP-36 KIAA1267 MSL1V1 NSL1	Homo sapiens (Human)	9606	1105
Q14678	reviewed	KN motif and ankyrin repeat domain-containing protein 1 (Ankyrin repeat domain-containing protein 15) (Kidney ankyrin repeat-containing protein)	KANK1 ANKRD15 KANK KIAA0172	KANK1	ANKRD15 KANK KIAA0172	Homo sapiens (Human)	9606	1352
Q9Y4C1	reviewed	Lysine-specific demethylase 3A (EC 1.14.11.-) (JmjC domain-containing histone demethylation protein 2A) (Jumonji domain-containing protein 1A)	KDM3A JHDM2A JMJD1 JMJD1A KIAA0742 TSGA	KDM3A	JHDM2A JMJD1 JMJD1A KIAA0742 TSGA	Homo sapiens (Human)	9606	1321
P01344	reviewed	Insulin-like growth factor II (IGF-II) (Somatomedin-A) (T3M-11-derived growth factor) [Cleaved into: Insulin-like growth factor II; Insulin-like growth factor II Ala-25 Del; Preptin]	IGF2 PP1446	IGF2		Homo sapiens (Human)	9606	180
P43364	reviewed	Melanoma-associated antigen 11 (Cancer/testis antigen 1.11) (CT1.11) (MAGE-11 antigen)	MAGEA11 MAGE11	MAGEA11	MAGE11	Homo sapiens (Human)	9606	429
P0CJ74	reviewed	Humanin-like 7 (HN7) (MT-RNR2-like protein 7)	MTRNR2L7	MTRNR2L7		Homo sapiens (Human)	9606	24
P0CJ75	reviewed	Humanin-like 8 (HN8) (MT-RNR2-like protein 8)	MTRNR2L8	MTRNR2L8		Homo sapiens (Human)	9606	24
P0CJ76	reviewed	Humanin-like 9 (HN9) (MT-RNR2-like protein 9)	MTRNR2L9	MTRNR2L9		Homo sapiens (Human)	9606	24
P41235	reviewed	Hepatocyte nuclear factor 4-alpha (HNF-4-alpha) (Nuclear receptor subfamily 2 group A member 1) (Transcription factor 14) (TCF-14) (Transcription factor HNF-4)	HNF4A HNF4 NR2A1 TCF14	HNF4A	HNF4 NR2A1 TCF14	Homo sapiens (Human)	9606	474
O14979	reviewed	Heterogeneous nuclear ribonucleoprotein D-like (hnRNP D-like) (hnRNP DL) (AU-rich element RNA-binding factor) (JKT41-binding protein) (Protein laAUF1)	HNRNPDL HNRPDL JKTBP	HNRNPDL	HNRPDL JKTBP	Homo sapiens (Human)	9606	420
P26583	reviewed	High mobility group protein B2 (High mobility group protein 2) (HMG-2)	HMGB2 HMG2	HMGB2	HMG2	Homo sapiens (Human)	9606	209
P55795	reviewed	Heterogeneous nuclear ribonucleoprotein H2 (hnRNP H2) (FTP-3) (Heterogeneous nuclear ribonucleoprotein H') (hnRNP H') [Cleaved into: Heterogeneous nuclear ribonucleoprotein H2, N-terminally processed]	HNRNPH2 FTP3 HNRPH2	HNRNPH2	FTP3 HNRPH2	Homo sapiens (Human)	9606	449
Q9BUP3	reviewed	Oxidoreductase HTATIP2 (EC 1.1.1.-) (30 kDa HIV-1 TAT-interacting protein) (HIV-1 TAT-interactive protein 2)	HTATIP2 CC3 TIP30	HTATIP2	CC3 TIP30	Homo sapiens (Human)	9606	242
P0CJ72	reviewed	Humanin-like 5 (HN5) (MT-RNR2-like protein 5)	MTRNR2L5	MTRNR2L5		Homo sapiens (Human)	9606	24
P0DMV8	reviewed	Heat shock 70 kDa protein 1A (Heat shock 70 kDa protein 1) (HSP70-1) (HSP70.1)	HSPA1A HSP72 HSPA1 HSX70	HSPA1A	HSP72 HSPA1 HSX70	Homo sapiens (Human)	9606	641
Q9Y6X9	reviewed	ATPase MORC2 (EC 3.6.1.3) (MORC family CW-type zinc finger protein 2) (Zinc finger CW-type coiled-coil domain protein 1)	MORC2 KIAA0852 ZCWCC1	MORC2	KIAA0852 ZCWCC1	Homo sapiens (Human)	9606	1032
Q99549	reviewed	M-phase phosphoprotein 8 (Two hybrid-associated protein 3 with RanBPM) (Twa3)	MPHOSPH8 MPP8	MPHOSPH8	MPP8	Homo sapiens (Human)	9606	860
P59044	reviewed	NACHT, LRR and PYD domains-containing protein 6 (Angiotensin II/vasopressin receptor) (PYRIN-containing APAF1-like protein 5)	NLRP6 NALP6 PYPAF5	NLRP6	NALP6 PYPAF5	Homo sapiens (Human)	9606	892
Q5VST9	reviewed	Obscurin (EC 2.7.11.1) (Obscurin-RhoGEF) (Obscurin-myosin light chain kinase) (Obscurin-MLCK)	OBSCN KIAA1556 KIAA1639	OBSCN	KIAA1556 KIAA1639	Homo sapiens (Human)	9606	7968
P49959	reviewed	Double-strand break repair protein MRE11 (EC 3.1.-.-) (Double-strand break repair protein MRE11A) (Meiotic recombination 11 homolog 1) (MRE11 homolog 1) (Meiotic recombination 11 homolog A) (MRE11 homolog A)	MRE11 HNGS1 MRE11A	MRE11	HNGS1 MRE11A	Homo sapiens (Human)	9606	708
Q9UBU9	reviewed	Nuclear RNA export factor 1 (Tip-associated protein) (Tip-associating protein) (mRNA export factor TAP)	NXF1 TAP	NXF1	TAP	Homo sapiens (Human)	9606	619
Q14149	reviewed	MORC family CW-type zinc finger protein 3 (Nuclear matrix protein 2) (Zinc finger CW-type coiled-coil domain protein 3)	MORC3 KIAA0136 NXP2 ZCWCC3	MORC3	KIAA0136 NXP2 ZCWCC3	Homo sapiens (Human)	9606	939
Q99547	reviewed	M-phase phosphoprotein 6	MPHOSPH6 MPP6	MPHOSPH6	MPP6	Homo sapiens (Human)	9606	160
Q96AM1	reviewed	Mas-related G-protein coupled receptor member F (Mas-related gene F protein) (G-protein coupled receptor 140) (G-protein coupled receptor 168)	MRGPRF GPR140 GPR168 MRGF PSEC0142	MRGPRF	GPR140 GPR168 MRGF	Homo sapiens (Human)	9606	343
