Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
Q9NZ71	reviewed	Regulator of telomere elongation helicase 1 (EC 3.6.4.12) (Novel helicase-like)	RTEL1 C20orf41 KIAA1088 NHL	RTEL1	C20orf41 KIAA1088 NHL	Homo sapiens (Human)	9606	1219
Q8WXD0	reviewed	Relaxin receptor 2 (G-protein coupled receptor 106) (G-protein coupled receptor affecting testicular descent) (Leucine-rich repeat-containing G-protein coupled receptor 8) (Relaxin family peptide receptor 2)	RXFP2 GPR106 GREAT LGR8	RXFP2	GPR106 GREAT LGR8	Homo sapiens (Human)	9606	754
O95136	reviewed	Sphingosine 1-phosphate receptor 2 (S1P receptor 2) (S1P2) (Endothelial differentiation G-protein coupled receptor 5) (Sphingosine 1-phosphate receptor Edg-5) (S1P receptor Edg-5)	S1PR2 EDG5	S1PR2	EDG5	Homo sapiens (Human)	9606	353
Q9UL12	reviewed	Sarcosine dehydrogenase, mitochondrial (SarDH) (EC 1.5.8.3) (BPR-2)	SARDH DMGDHL1	SARDH	DMGDHL1	Homo sapiens (Human)	9606	918
Q9NP81	reviewed	Serine--tRNA ligase, mitochondrial (EC 6.1.1.11) (SerRSmt) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	SARS2 SARSM	SARS2	SARSM	Homo sapiens (Human)	9606	518
P21673	reviewed	Diamine acetyltransferase 1 (EC 2.3.1.57) (Polyamine N-acetyltransferase 1) (Putrescine acetyltransferase) (Spermidine/spermine N(1)-acetyltransferase 1) (SSAT) (SSAT-1)	SAT1 SAT	SAT1	SAT	Homo sapiens (Human)	9606	171
Q9H2H9	reviewed	Sodium-coupled neutral amino acid transporter 1 (Amino acid transporter A1) (N-system amino acid transporter 2) (Solute carrier family 38 member 1) (System A amino acid transporter 1) (System N amino acid transporter 1)	SLC38A1 ATA1 NAT2 SAT1 SNAT1	SLC38A1	ATA1 NAT2 SAT1 SNAT1	Homo sapiens (Human)	9606	487
O75845	reviewed	Lathosterol oxidase (EC 1.14.19.20) (C-5 sterol desaturase) (Delta(7)-sterol 5-desaturase) (Delta(7)-sterol C5(6)-desaturase) (Lathosterol 5-desaturase) (Sterol-C5-desaturase)	SC5D SC5DL	SC5D	SC5DL	Homo sapiens (Human)	9606	299
Q9UQD0	reviewed	Sodium channel protein type 8 subunit alpha (Sodium channel protein type VIII subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.6)	SCN8A MED	SCN8A	MED	Homo sapiens (Human)	9606	1980
O14595	reviewed	Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 2 (EC 3.1.3.16) (Nuclear LIM interactor-interacting factor 2) (NLI-interacting factor 2) (Protein OS-4) (Small C-terminal domain phosphatase 2) (Small CTD phosphatase 2) (SCP2)	CTDSP2 NIF2 OS4 SCP2	CTDSP2	NIF2 OS4 SCP2	Homo sapiens (Human)	9606	271
P22307	reviewed	Non-specific lipid-transfer protein (NSL-TP) (EC 2.3.1.176) (Propanoyl-CoA C-acyltransferase) (SCP-chi) (SCPX) (Sterol carrier protein 2) (SCP-2) (Sterol carrier protein X) (SCP-X)	SCP2	SCP2		Homo sapiens (Human)	9606	547
Q9BX26	reviewed	Synaptonemal complex protein 2 (SCP-2) (Synaptonemal complex lateral element protein) (hsSCP2)	SYCP2 SCP2	SYCP2	SCP2	Homo sapiens (Human)	9606	1530
Q96KG9	reviewed	N-terminal kinase-like protein (Coated vesicle-associated kinase of 90 kDa) (SCY1-like protein 1) (Telomerase regulation-associated protein) (Telomerase transcriptional element-interacting factor) (Teratoma-associated tyrosine kinase)	SCYL1 CVAK90 GKLP NTKL TAPK TEIF TRAP HT019	SCYL1	CVAK90 GKLP NTKL TAPK TEIF TRAP	Homo sapiens (Human)	9606	808
P31040	reviewed	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (Fp)	SDHA SDH2 SDHF	SDHA	SDH2 SDHF	Homo sapiens (Human)	9606	664
P21912	reviewed	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	SDHB SDH SDH1	SDHB	SDH SDH1	Homo sapiens (Human)	9606	280
O94979	reviewed	Protein transport protein Sec31A (ABP125) (ABP130) (SEC31-like protein 1) (SEC31-related protein A) (Web1-like protein)	SEC31A KIAA0905 SEC31L1 HSPC275 HSPC334	SEC31A	KIAA0905 SEC31L1	Homo sapiens (Human)	9606	1220
P61619	reviewed	Protein transport protein Sec61 subunit alpha isoform 1 (Sec61 alpha-1)	SEC61A1 SEC61A	SEC61A1	SEC61A	Homo sapiens (Human)	9606	476
Q9UGP8	reviewed	Translocation protein SEC63 homolog	SEC63 SEC63L	SEC63	SEC63L	Homo sapiens (Human)	9606	760
Q9HD40	reviewed	O-phosphoseryl-tRNA(Sec) selenium transferase (EC 2.9.1.2) (Liver-pancreas antigen) (LP) (SLA-p35) (SLA/LP autoantigen) (Selenocysteine synthase) (Sec synthase) (Selenocysteinyl-tRNA(Sec) synthase) (Sep-tRNA:Sec-tRNA synthase) (SepSecS) (Soluble liver antigen) (SLA) (UGA suppressor tRNA-associated protein) (tRNA(Ser/Sec)-associated antigenic protein)	SEPSECS TRNP48	SEPSECS	TRNP48	Homo sapiens (Human)	9606	501
Q9BYW2	reviewed	Histone-lysine N-methyltransferase SETD2 (EC 2.1.1.43) (HIF-1) (Huntingtin yeast partner B) (Huntingtin-interacting protein 1) (HIP-1) (Huntingtin-interacting protein B) (Lysine N-methyltransferase 3A) (Protein-lysine N-methyltransferase SETD2) (EC 2.1.1.-) (SET domain-containing protein 2) (hSET2) (p231HBP)	SETD2 HIF1 HYPB KIAA1732 KMT3A SET2 HSPC069	SETD2	HIF1 HYPB KIAA1732 KMT3A SET2	Homo sapiens (Human)	9606	2564
Q6P4A7	reviewed	Sideroflexin-4 (Breast cancer resistance marker 1)	SFXN4 BCRM1	SFXN4	BCRM1	Homo sapiens (Human)	9606	337
P51688	reviewed	N-sulphoglucosamine sulphohydrolase (EC 3.10.1.1) (Sulfoglucosamine sulfamidase) (Sulphamidase)	SGSH HSS	SGSH	HSS	Homo sapiens (Human)	9606	502
Q9UHJ6	reviewed	Sedoheptulokinase (SHK) (EC 2.7.1.14) (Carbohydrate kinase-like protein)	SHPK CARKL	SHPK	CARKL	Homo sapiens (Human)	9606	478
Q9HAT2	reviewed	Sialate O-acetylesterase (EC 3.1.1.53) (H-Lse) (Sialic acid-specific 9-O-acetylesterase)	SIAE YSG2	SIAE	YSG2	Homo sapiens (Human)	9606	523
P57059	reviewed	Serine/threonine-protein kinase SIK1 (EC 2.7.11.1) (Salt-inducible kinase 1) (SIK-1) (Serine/threonine-protein kinase SNF1-like kinase 1) (Serine/threonine-protein kinase SNF1LK)	SIK1 SIK SNF1LK	SIK1	SIK SNF1LK	Homo sapiens (Human)	9606	783
Q12908	reviewed	Ileal sodium/bile acid cotransporter (Apical sodium-dependent bile acid transporter) (ASBT) (Ileal Na(+)/bile acid cotransporter) (Ileal sodium-dependent bile acid transporter) (IBAT) (ISBT) (Na(+)-dependent ileal bile acid transporter) (Sodium/taurocholate cotransporting polypeptide, ileal) (Solute carrier family 10 member 2)	SLC10A2 ASBT ISBT NTCP2	SLC10A2	ASBT ISBT NTCP2	Homo sapiens (Human)	9606	348
P49281	reviewed	Natural resistance-associated macrophage protein 2 (NRAMP 2) (Divalent cation transporter 1) (Divalent metal transporter 1) (DMT-1) (Solute carrier family 11 member 2)	SLC11A2 DCT1 DMT1 NRAMP2 OK/SW-cl.20	SLC11A2	DCT1 DMT1 NRAMP2	Homo sapiens (Human)	9606	568
Q9UHW9	reviewed	Solute carrier family 12 member 6 (Electroneutral potassium-chloride cotransporter 3) (K-Cl cotransporter 3)	SLC12A6 KCC3	SLC12A6	KCC3	Homo sapiens (Human)	9606	1150
A0AV02	reviewed	Solute carrier family 12 member 8 (Cation-chloride cotransporter 9)	SLC12A8 CCC9	SLC12A8	CCC9	Homo sapiens (Human)	9606	714
P53985	reviewed	Monocarboxylate transporter 1 (MCT 1) (Solute carrier family 16 member 1)	SLC16A1 MCT1	SLC16A1	MCT1	Homo sapiens (Human)	9606	500
Q8NCK7	reviewed	Monocarboxylate transporter 11 (MCT 11) (Solute carrier family 16 member 11)	SLC16A11 MCT11	SLC16A11	MCT11	Homo sapiens (Human)	9606	471
Q7RTY0	reviewed	Monocarboxylate transporter 13 (MCT 13) (Solute carrier family 16 member 13)	SLC16A13 MCT13	SLC16A13	MCT13	Homo sapiens (Human)	9606	426
P36021	reviewed	Monocarboxylate transporter 8 (MCT 8) (Monocarboxylate transporter 7) (MCT 7) (Solute carrier family 16 member 2) (X-linked PEST-containing transporter)	SLC16A2 MCT8 XPCT	SLC16A2	MCT8 XPCT	Homo sapiens (Human)	9606	539
Q8NDX2	reviewed	Vesicular glutamate transporter 3 (VGluT3) (Solute carrier family 17 member 8)	SLC17A8 VGLUT3	SLC17A8	VGLUT3	Homo sapiens (Human)	9606	589
Q9BYT1	reviewed	Solute carrier family 17 member 9	SLC17A9 C20orf59	SLC17A9	C20orf59	Homo sapiens (Human)	9606	436
Q16572	reviewed	Vesicular acetylcholine transporter (VAChT) (Solute carrier family 18 member 3)	SLC18A3 VACHT	SLC18A3	VACHT	Homo sapiens (Human)	9606	532
O60779	reviewed	Thiamine transporter 1 (ThTr-1) (ThTr1) (Solute carrier family 19 member 2) (Thiamine carrier 1) (TC1)	SLC19A2 THT1 TRMA	SLC19A2	THT1 TRMA	Homo sapiens (Human)	9606	497
Q9BZV2	reviewed	Thiamine transporter 2 (ThTr-2) (ThTr2) (Solute carrier family 19 member 3)	SLC19A3	SLC19A3		Homo sapiens (Human)	9606	496
P43005	reviewed	Excitatory amino acid transporter 3 (Excitatory amino-acid carrier 1) (Neuronal and epithelial glutamate transporter) (Sodium-dependent glutamate/aspartate transporter 3) (Solute carrier family 1 member 1)	SLC1A1 EAAC1 EAAT3	SLC1A1	EAAC1 EAAT3	Homo sapiens (Human)	9606	524
P43004	reviewed	Excitatory amino acid transporter 2 (Glutamate/aspartate transporter II) (Sodium-dependent glutamate/aspartate transporter 2) (Solute carrier family 1 member 2)	SLC1A2 EAAT2 GLT1	SLC1A2	EAAT2 GLT1	Homo sapiens (Human)	9606	574
P43003	reviewed	Excitatory amino acid transporter 1 (Sodium-dependent glutamate/aspartate transporter 1) (GLAST-1) (Solute carrier family 1 member 3)	SLC1A3 EAAT1 GLAST GLAST1	SLC1A3	EAAT1 GLAST GLAST1	Homo sapiens (Human)	9606	542
P43007	reviewed	Neutral amino acid transporter A (Alanine/serine/cysteine/threonine transporter 1) (ASCT-1) (SATT) (Solute carrier family 1 member 4)	SLC1A4 ASCT1 SATT	SLC1A4	ASCT1 SATT	Homo sapiens (Human)	9606	532
Q08357	reviewed	Sodium-dependent phosphate transporter 2 (Gibbon ape leukemia virus receptor 2) (GLVR-2) (Phosphate transporter 2) (PiT-2) (Pit2) (hPit2) (Solute carrier family 20 member 2)	SLC20A2 GLVR2 PIT2	SLC20A2	GLVR2 PIT2	Homo sapiens (Human)	9606	652
Q96BI1	reviewed	Solute carrier family 22 member 18 (Beckwith-Wiedemann syndrome chromosomal region 1 candidate gene A protein) (Efflux transporter-like protein) (Imprinted multi-membrane-spanning polyspecific transporter-related protein 1) (Organic cation transporter-like protein 2) (ORCTL-2) (Solute carrier family 22 member 1-like) (Tumor-suppressing STF cDNA 5 protein) (Tumor-suppressing subchromosomal transferable fragment candidate gene 5 protein) (p45-Beckwith-Wiedemann region 1 A) (p45-BWR1A)	SLC22A18 BWR1A BWSCR1A HET IMPT1 ITM ORCTL2 SLC22A1L TSSC5	SLC22A18	BWR1A BWSCR1A HET IMPT1 ITM ORCTL2 SLC22A1L TSSC5	Homo sapiens (Human)	9606	424
O76082	reviewed	Solute carrier family 22 member 5 (High-affinity sodium-dependent carnitine cotransporter) (Organic cation/carnitine transporter 2)	SLC22A5 OCTN2	SLC22A5	OCTN2	Homo sapiens (Human)	9606	557
O60721	reviewed	Sodium/potassium/calcium exchanger 1 (Na(+)/K(+)/Ca(2+)-exchange protein 1) (Retinal rod Na-Ca+K exchanger) (Solute carrier family 24 member 1)	SLC24A1 KIAA0702 NCKX1	SLC24A1	KIAA0702 NCKX1	Homo sapiens (Human)	9606	1099
Q8NFF2	reviewed	Sodium/potassium/calcium exchanger 4 (Na(+)/K(+)/Ca(2+)-exchange protein 4) (Solute carrier family 24 member 4)	SLC24A4 NCKX4	SLC24A4	NCKX4	Homo sapiens (Human)	9606	622
Q71RS6	reviewed	Sodium/potassium/calcium exchanger 5 (Na(+)/K(+)/Ca(2+)-exchange protein 5) (Solute carrier family 24 member 5)	SLC24A5 JSX NCKX5	SLC24A5	JSX NCKX5	Homo sapiens (Human)	9606	500
P53007	reviewed	Tricarboxylate transport protein, mitochondrial (Citrate transport protein) (CTP) (Solute carrier family 25 member 1) (Tricarboxylate carrier protein)	SLC25A1 SLC20A3	SLC25A1	SLC20A3	Homo sapiens (Human)	9606	311
O75746	reviewed	Calcium-binding mitochondrial carrier protein Aralar1 (Mitochondrial aspartate glutamate carrier 1) (Solute carrier family 25 member 12)	SLC25A12 ARALAR1	SLC25A12	ARALAR1	Homo sapiens (Human)	9606	678
Q9UJS0	reviewed	Calcium-binding mitochondrial carrier protein Aralar2 (Citrin) (Mitochondrial aspartate glutamate carrier 2) (Solute carrier family 25 member 13)	SLC25A13 ARALAR2	SLC25A13	ARALAR2	Homo sapiens (Human)	9606	675
Q9Y619	reviewed	Mitochondrial ornithine transporter 1 (Solute carrier family 25 member 15)	SLC25A15 ORC1 ORNT1 SP1855	SLC25A15	ORC1 ORNT1	Homo sapiens (Human)	9606	301
Q9HC21	reviewed	Mitochondrial thiamine pyrophosphate carrier (Mitochondrial uncoupling protein 1) (Solute carrier family 25 member 19)	SLC25A19 DNC MUP1	SLC25A19	DNC MUP1	Homo sapiens (Human)	9606	320
O43772	reviewed	Mitochondrial carnitine/acylcarnitine carrier protein (Carnitine/acylcarnitine translocase) (CAC) (Solute carrier family 25 member 20)	SLC25A20 CAC CACT	SLC25A20	CAC CACT	Homo sapiens (Human)	9606	301
Q9H936	reviewed	Mitochondrial glutamate carrier 1 (GC-1) (Glutamate/H(+) symporter 1) (Solute carrier family 25 member 22)	SLC25A22 GC1	SLC25A22	GC1	Homo sapiens (Human)	9606	323
Q70HW3	reviewed	S-adenosylmethionine mitochondrial carrier protein (Mitochondrial S-adenosylmethionine transporter) (Solute carrier family 25 member 26)	SLC25A26 SAMC	SLC25A26	SAMC	Homo sapiens (Human)	9606	274
Q00325	reviewed	Phosphate carrier protein, mitochondrial (Phosphate transport protein) (PTP) (Solute carrier family 25 member 3)	SLC25A3 PHC OK/SW-cl.48	SLC25A3	PHC	Homo sapiens (Human)	9606	362
Q9H2D1	reviewed	Mitochondrial folate transporter/carrier (Solute carrier family 25 member 32)	SLC25A32 MFT MFTC	SLC25A32	MFT MFTC	Homo sapiens (Human)	9606	315
Q96DW6	reviewed	Mitochondrial glycine transporter (Mitochondrial glycine transporter GlyC) (Solute carrier family 25 member 38)	SLC25A38	SLC25A38		Homo sapiens (Human)	9606	304
Q96AG3	reviewed	Solute carrier family 25 member 46	SLC25A46 TB1	SLC25A46	TB1	Homo sapiens (Human)	9606	418
Q9H2B4	reviewed	Sulfate anion transporter 1 (SAT-1) (Solute carrier family 26 member 1)	SLC26A1 SAT1	SLC26A1	SAT1	Homo sapiens (Human)	9606	701
P50443	reviewed	Sulfate transporter (Diastrophic dysplasia protein) (Solute carrier family 26 member 2)	SLC26A2 DTD DTDST	SLC26A2	DTD DTDST	Homo sapiens (Human)	9606	739
P40879	reviewed	Chloride anion exchanger (Down-regulated in adenoma) (Protein DRA) (Solute carrier family 26 member 3)	SLC26A3 DRA	SLC26A3	DRA	Homo sapiens (Human)	9606	764
O43511	reviewed	Pendrin (Sodium-independent chloride/iodide transporter) (Solute carrier family 26 member 4)	SLC26A4 PDS	SLC26A4	PDS	Homo sapiens (Human)	9606	780
P58743	reviewed	Prestin (Solute carrier family 26 member 5)	SLC26A5 PRES	SLC26A5	PRES	Homo sapiens (Human)	9606	744
Q96RN1	reviewed	Testis anion transporter 1 (Anion exchange transporter) (Solute carrier family 26 member 8)	SLC26A8 TAT1	SLC26A8	TAT1	Homo sapiens (Human)	9606	970
Q6P1M0	reviewed	Long-chain fatty acid transport protein 4 (FATP-4) (Fatty acid transport protein 4) (EC 6.2.1.-) (Solute carrier family 27 member 4)	SLC27A4 ACSVL4 FATP4	SLC27A4	ACSVL4 FATP4	Homo sapiens (Human)	9606	643
Q9BZD2	reviewed	Equilibrative nucleoside transporter 3 (hENT3) (Solute carrier family 29 member 3)	SLC29A3 ENT3 UNQ717/PRO1380	SLC29A3	ENT3	Homo sapiens (Human)	9606	475
P11166	reviewed	Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1) (HepG2 glucose transporter)	SLC2A1 GLUT1	SLC2A1	GLUT1	Homo sapiens (Human)	9606	492
O95528	reviewed	Solute carrier family 2, facilitated glucose transporter member 10 (Glucose transporter type 10) (GLUT-10)	SLC2A10 GLUT10	SLC2A10	GLUT10	Homo sapiens (Human)	9606	541
P11168	reviewed	Solute carrier family 2, facilitated glucose transporter member 2 (Glucose transporter type 2, liver) (GLUT-2)	SLC2A2 GLUT2	SLC2A2	GLUT2	Homo sapiens (Human)	9606	524
P14672	reviewed	Solute carrier family 2, facilitated glucose transporter member 4 (Glucose transporter type 4, insulin-responsive) (GLUT-4)	SLC2A4 GLUT4	SLC2A4	GLUT4	Homo sapiens (Human)	9606	509
Q9NRM0	reviewed	Solute carrier family 2, facilitated glucose transporter member 9 (Glucose transporter type 9) (GLUT-9)	SLC2A9 GLUT9	SLC2A9	GLUT9	Homo sapiens (Human)	9606	540
Q6XR72	reviewed	Zinc transporter 10 (ZnT-10) (Manganese transporter SLC30A10) (Solute carrier family 30 member 10)	SLC30A10 ZNT10 ZNT8	SLC30A10	ZNT10 ZNT8	Homo sapiens (Human)	9606	485
Q9BRI3	reviewed	Zinc transporter 2 (ZnT-2) (Solute carrier family 30 member 2)	SLC30A2 ZNT2	SLC30A2	ZNT2	Homo sapiens (Human)	9606	323
O00400	reviewed	Acetyl-coenzyme A transporter 1 (AT-1) (Acetyl-CoA transporter 1) (Solute carrier family 33 member 1)	SLC33A1 ACATN AT1	SLC33A1	ACATN AT1	Homo sapiens (Human)	9606	549
Q06495	reviewed	Sodium-dependent phosphate transport protein 2A (Sodium-phosphate transport protein 2A) (Na(+)-dependent phosphate cotransporter 2A) (NaPi-3) (Sodium/phosphate cotransporter 2A) (Na(+)/Pi cotransporter 2A) (NaPi-2a) (Solute carrier family 34 member 1)	SLC34A1 NPT2 SLC17A2	SLC34A1	NPT2 SLC17A2	Homo sapiens (Human)	9606	639
O95436	reviewed	Sodium-dependent phosphate transport protein 2B (Sodium-phosphate transport protein 2B) (Na(+)-dependent phosphate cotransporter 2B) (NaPi3b) (Sodium/phosphate cotransporter 2B) (Na(+)/Pi cotransporter 2B) (NaPi-2b) (Solute carrier family 34 member 2)	SLC34A2	SLC34A2		Homo sapiens (Human)	9606	690
Q8N130	reviewed	Sodium-dependent phosphate transport protein 2C (Sodium-phosphate transport protein 2C) (Na(+)-dependent phosphate cotransporter 2C) (Sodium/inorganic phosphate cotransporter IIC) (Sodium/phosphate cotransporter 2C) (Na(+)/Pi cotransporter 2C) (NaPi-2c) (Solute carrier family 34 member 3)	SLC34A3 NPT2C NPTIIC	SLC34A3	NPT2C NPTIIC	Homo sapiens (Human)	9606	599
P78382	reviewed	CMP-sialic acid transporter (CMP-SA-Tr) (CMP-Sia-Tr) (Solute carrier family 35 member A1)	SLC35A1	SLC35A1		Homo sapiens (Human)	9606	337
P78381	reviewed	UDP-galactose translocator (Solute carrier family 35 member A2) (UDP-galactose transporter) (UDP-Gal-Tr) (UGT)	SLC35A2 UGALT UGT UGTL	SLC35A2	UGALT UGT UGTL	Homo sapiens (Human)	9606	396
Q9Y2D2	reviewed	UDP-N-acetylglucosamine transporter (Golgi UDP-GlcNAc transporter) (Solute carrier family 35 member A3)	SLC35A3	SLC35A3		Homo sapiens (Human)	9606	325
Q96A29	reviewed	GDP-fucose transporter 1 (Solute carrier family 35 member C1)	SLC35C1 FUCT1	SLC35C1	FUCT1	Homo sapiens (Human)	9606	364
Q9NTN3	reviewed	UDP-glucuronic acid/UDP-N-acetylgalactosamine transporter (UDP-GlcA/UDP-GalNAc transporter) (Solute carrier family 35 member D1) (UDP-galactose transporter-related protein 7) (UGTrel7)	SLC35D1 KIAA0260 UGTREL7	SLC35D1	KIAA0260 UGTREL7	Homo sapiens (Human)	9606	355
Q495M3	reviewed	Proton-coupled amino acid transporter 2 (Proton/amino acid transporter 2) (Solute carrier family 36 member 2) (Tramdorin-1)	SLC36A2 PAT2 TRAMD1	SLC36A2	PAT2 TRAMD1	Homo sapiens (Human)	9606	483
A6NNN8	reviewed	Putative sodium-coupled neutral amino acid transporter 8 (Solute carrier family 38 member 8)	SLC38A8	SLC38A8		Homo sapiens (Human)	9606	435
Q96H72	reviewed	Zinc transporter ZIP13 (LIV-1 subfamily of ZIP zinc transporter 9) (LZT-Hs9) (Solute carrier family 39 member 13) (Zrt- and Irt-like protein 13) (ZIP-13)	SLC39A13 ZIP13	SLC39A13	ZIP13	Homo sapiens (Human)	9606	371
Q6ZMH5	reviewed	Zinc transporter ZIP5 (Solute carrier family 39 member 5) (Zrt- and Irt-like protein 5) (ZIP-5)	SLC39A5 ZIP5	SLC39A5	ZIP5	Homo sapiens (Human)	9606	540
Q9C0K1	reviewed	Zinc transporter ZIP8 (BCG-induced integral membrane protein in monocyte clone 103 protein) (LIV-1 subfamily of ZIP zinc transporter 6) (LZT-Hs6) (Solute carrier family 39 member 8) (Zrt- and Irt-like protein 8) (ZIP-8)	SLC39A8 BIGM103 ZIP8 PP3105	SLC39A8	BIGM103 ZIP8	Homo sapiens (Human)	9606	460
Q07837	reviewed	Neutral and basic amino acid transport protein rBAT (NBAT) (D2h) (Solute carrier family 3 member 1) (b(0,+)-type amino acid transport protein)	SLC3A1 RBAT	SLC3A1	RBAT	Homo sapiens (Human)	9606	685
Q9NP59	reviewed	Solute carrier family 40 member 1 (Ferroportin-1) (Iron-regulated transporter 1)	SLC40A1 FPN1 IREG1 SLC11A3 MSTP079	SLC40A1	FPN1 IREG1 SLC11A3	Homo sapiens (Human)	9606	571
Q53GD3	reviewed	Choline transporter-like protein 4 (Solute carrier family 44 member 4) (Thiamine pyrophosphate transporter 1) (hTPPT1)	SLC44A4 C6orf29 CTL4 NG22 TPPT1 UNQ441/PRO874	SLC44A4	C6orf29 CTL4 NG22 TPPT1	Homo sapiens (Human)	9606	710
Q9UMX9	reviewed	Membrane-associated transporter protein (Melanoma antigen AIM1) (Protein AIM-1) (Solute carrier family 45 member 2)	SLC45A2 AIM1 MATP	SLC45A2	AIM1 MATP	Homo sapiens (Human)	9606	530
Q96NT5	reviewed	Proton-coupled folate transporter (G21) (Heme carrier protein 1) (PCFT/HCP1) (Solute carrier family 46 member 1)	SLC46A1 HCP1 PCFT	SLC46A1	HCP1 PCFT	Homo sapiens (Human)	9606	459
P02730	reviewed	Band 3 anion transport protein (Anion exchange protein 1) (AE 1) (Anion exchanger 1) (Solute carrier family 4 member 1) (CD antigen CD233)	SLC4A1 AE1 DI EPB3	SLC4A1	AE1 DI EPB3	Homo sapiens (Human)	9606	911
Q8NBS3	reviewed	Sodium bicarbonate transporter-like protein 11 (Bicarbonate transporter-related protein 1) (Sodium borate cotransporter 1) (NaBC1) (Solute carrier family 4 member 11)	SLC4A11 BTR1	SLC4A11	BTR1	Homo sapiens (Human)	9606	891
Q9Y6R1	reviewed	Electrogenic sodium bicarbonate cotransporter 1 (Sodium bicarbonate cotransporter) (Na(+)/HCO3(-) cotransporter) (Solute carrier family 4 member 4) (kNBC1)	SLC4A4 NBC NBC1 NBCE1	SLC4A4	NBC NBC1 NBCE1	Homo sapiens (Human)	9606	1079
Q9NQ40	reviewed	Solute carrier family 52, riboflavin transporter, member 3 (Riboflavin transporter 2) (hRFT2)	SLC52A3 C20orf54 RFT2 RFVT3	SLC52A3	C20orf54 RFT2 RFVT3	Homo sapiens (Human)	9606	469
P13866	reviewed	Sodium/glucose cotransporter 1 (Na(+)/glucose cotransporter 1) (High affinity sodium-glucose cotransporter) (Solute carrier family 5 member 1)	SLC5A1 NAGT SGLT1	SLC5A1	NAGT SGLT1	Homo sapiens (Human)	9606	664
Q92911	reviewed	Sodium/iodide cotransporter (Na(+)/I(-) cotransporter) (Sodium-iodide symporter) (Na(+)/I(-) symporter) (Solute carrier family 5 member 5)	SLC5A5 NIS	SLC5A5	NIS	Homo sapiens (Human)	9606	643
Q9GZV3	reviewed	High affinity choline transporter 1 (Hemicholinium-3-sensitive choline transporter) (CHT) (Solute carrier family 5 member 7)	SLC5A7 CHT1	SLC5A7	CHT1	Homo sapiens (Human)	9606	580
Q9UN76	reviewed	Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+) (Amino acid transporter ATB0+) (Solute carrier family 6 member 14)	SLC6A14	SLC6A14		Homo sapiens (Human)	9606	642
Q9H1V8	reviewed	Sodium-dependent neutral amino acid transporter SLC6A17 (Sodium-dependent neurotransmitter transporter NTT4) (Solute carrier family 6 member 17)	SLC6A17 NTT4	SLC6A17	NTT4	Homo sapiens (Human)	9606	727
Q96N87	reviewed	Inactive sodium-dependent neutral amino acid transporter B(0)AT3 (Sodium- and chloride-dependent transporter XTRP2) (Solute carrier family 6 member 18) (System B(0) neutral amino acid transporter AT3)	SLC6A18 XTRP2	SLC6A18	XTRP2	Homo sapiens (Human)	9606	628
Q695T7	reviewed	Sodium-dependent neutral amino acid transporter B(0)AT1 (Solute carrier family 6 member 19) (System B(0) neutral amino acid transporter AT1)	SLC6A19 B0AT1	SLC6A19	B0AT1	Homo sapiens (Human)	9606	634
Q9NP91	reviewed	Sodium- and chloride-dependent transporter XTRP3 (Sodium/imino-acid transporter 1) (Solute carrier family 6 member 20) (Transporter rB21A homolog)	SLC6A20 SIT1 XT3 XTRP3	SLC6A20	SIT1 XT3 XTRP3	Homo sapiens (Human)	9606	592
P23975	reviewed	Sodium-dependent noradrenaline transporter (Norepinephrine transporter) (NET) (Solute carrier family 6 member 2)	SLC6A2 NAT1 NET1 SLC6A5	SLC6A2	NAT1 NET1 SLC6A5	Homo sapiens (Human)	9606	617
Q9Y345	reviewed	Sodium- and chloride-dependent glycine transporter 2 (GlyT-2) (GlyT2) (Solute carrier family 6 member 5)	SLC6A5 GLYT2 NET1	SLC6A5	GLYT2 NET1	Homo sapiens (Human)	9606	797
P48067	reviewed	Sodium- and chloride-dependent glycine transporter 1 (GlyT-1) (GlyT1) (Solute carrier family 6 member 9)	SLC6A9	SLC6A9		Homo sapiens (Human)	9606	706
Q8TBB6	reviewed	Probable cationic amino acid transporter (Solute carrier family 7 member 14)	SLC7A14 KIAA1613	SLC7A14	KIAA1613	Homo sapiens (Human)	9606	771
Q9UM01	reviewed	Y+L amino acid transporter 1 (Monocyte amino acid permease 2) (MOP-2) (Solute carrier family 7 member 7) (y(+)L-type amino acid transporter 1) (Y+LAT1) (y+LAT-1)	SLC7A7	SLC7A7		Homo sapiens (Human)	9606	511
P82251	reviewed	b(0,+)-type amino acid transporter 1 (b(0,+)AT1) (Glycoprotein-associated amino acid transporter b0,+AT1) (Solute carrier family 7 member 9)	SLC7A9 BAT1	SLC7A9	BAT1	Homo sapiens (Human)	9606	487
