Index	GeneSym	GeneID/GeneID
16641	CRHR1-IT1	147081
16642	CTAGE4	100128553
16643	CYMP	643160
16644	FTH1P3	2498
16645	KRT33B	3884
16646	LINC00160	54064
16647	MIR181B1	406955
16648	MIR199A2	406977
16649	MIR580	693165
16650	OR7E37P	100506759
16651	SNORA14A	677801
16652	LINC00222	387111
16653	MIR548F1	100302192
16654	C12orf55	144535
16655	FAM205A	259308
16656	C15ORF43	145645
16657	C12ORF71	728858
16658	JMJD7-PLA2G4B	8681
16659	KLKP1	606293
16660	LOC440173	440173
16661	C5ORF45	51149
16662	LOC400794	400794
16663	DDX60	55601
16664	BTBD8	284697
16665	DHRS4L1	728635
16666	LOC100310782	100310782
16667	SNORD94	692225
16668	PARP15	165631
16669	LINC00277	283673
16670	LOC284798	284798
16671	GTSE1-AS1	150384
16672	CYLC1	1538
16673	PNLIP	5406
16674	LOC400940	400940
16675	OR6W1P	89883
16676	WHAMMP2	440253
16677	ZIM3	114026
16678	MAP1LC3C	440738
16679	NCOR1P1	149934
16680	C1ORF87	127795
16681	SERPINA13P	388007
16682	LOC441242	441242
16683	DCANP1	140947
16684	CD1E	913
16685	FLJ41733	400870
16686	FLJ46838	440865
16687	LOC400499	400499
16688	UGT2B17	7367
16689	SLC9C2	284525
16690	TAS2R16	50833
16691	HLA-F	3134
16692	IPW	3653
16693	HSPA7	3311
16694	TMEM263	90488
16695	SAMD11	148398
16696	TMEM200B	399474
16697	APOBEC3F	200316
16698	SPHAR	10638
16699	GIMAP2	26157
16700	KRT37	8688
16701	BEND2	139105
16702	LCE2B	26239
16703	DEFB134	613211
16704	HRNR	388697
16705	TMEM99	147184
16706	AGBL1	123624
16707	ANKRD34C	390616
16708	C10ORF40	283025
16709	CYP1B1-AS1	285154
16710	STAG3L4	64940
16711	C2ORF88	84281
16712	C8ORF46	254778
16713	KTN1-AS1	100129075
16714	C22ORF34	348645
16715	LPA	4018
16716	LOC145474	145474
16717	PRAMEF20	645425
16718	USP50	373509
16719	RGS22	26166
16720	SMCO2	341346
16721	ATP2C2	9914
16722	LOC145837	145837
16723	CALML5	51806
16724	C14ORF132	56967
16725	C14ORF159	80017
16726	TNFRSF11B	4982
16727	REXO1L2P	100288527
16728	C2ORF68	388969
16729	RGL4	266747
16730	VN1R4	317703
16731	TMEM257	9142
16732	C4ORF3	401152
16733	LINC00575	439934
16734	NLRP2	55655
16735	NXPE1	120400
16736	C5ORF28	64417
16737	NPAP1	23742
16738	NLGN4X	57502
16739	HTR1E	3354
16740	CRACR2A	84766
16741	GLYATL2	219970
16742	PPBPP2	10895
16743	MS4A8	83661
16744	TUBB7P	56604
16745	SNORD15A	6079
16746	CCZ1B	221960
16747	ZNF252P-AS1	286103
16748	TM4SF18	116441
16749	ANKFN1	162282
16750	DSEL	92126
16751	C12ORF36	283422
16752	COL21A1	81578
16753	MXRA5	25878
16754	TMC3	342125
16755	CYLC2	1539
16756	SPRR2B	6701
16757	ZNF483	158399
16758	C1ORF180	439927
16759	ZNF695	57116
16760	OTOL1	131149
16761	RP1	6101
16762	CD300E	342510
16763	BEND7	222389
16764	UNC80	285175
16765	C3ORF58	205428
16766	RGS18	64407
16767	CDHR3	222256
16768	LGALS3BP	3959
16769	SLC14A1	6563
16770	DBX2	440097
16771	SNCA	6622
16772	FAM196B	100131897
16773	GUCY2D	3000
16774	MYO1A	4640
16775	VWA8	23078
16776	FCN3	8547
16777	ZNF396	252884
16778	LRRC37A	9884
16779	NMRK2	27231
16780	HSD17B6	8630
16781	TMC2	117532
16782	RAB33A	9363
16783	CSPG4	1464
16784	PPEF1	5475
16785	WFS1	7466
16786	C10ORF107	219621
16787	MAP1LC3B2	643246
16788	SIGLEC6	946
16789	CD99	4267
16790	ZSCAN31	64288
16791	ZNF77	58492
16792	C10ORF71	118461
16793	C16ORF45	89927
16794	C5ORF15	56951
16795	MACC1	346389
16796	STX7	8417
16797	C2ORF73	129852
16798	C4ORF45	152940
16799	C5ORF24	134553
16800	C9ORF106	414318
16801	NOX5	79400
16802	OR9Q1	219956
16803	TCP10L	140290
16804	C14ORF93	60686
16805	C21ORF58	54058
16806	C16ORF72	29035
16807	RNF213	57674
16808	C6ORF222	389384
16809	KLHL35	283212
16810	ZCCHC5	203430
16811	NOL4L	140688
16812	PRG2	5553
16813	SPATA25	128497
16814	FAM171A1	221061
16815	TMC5	79838
16816	C4ORF36	132989
16817	LINC00052	145978
16818	ITPRIPL1	150771
16819	POFUT1	23509
16820	PGC	5225
16821	SIRT5	23408
16822	ANKRD33	341405
16823	SLC2A7	155184
16824	CWC22	57703
16825	NBAS	51594
16826	GPRIN3	285513
16827	POC5	134359
16828	SPEF2	79925
16829	FAM71B	153745
16830	SNORD1C	677850
16831	FCER1A	2205
16832	PAEP	5047
16833	PRKACG	5568
16834	GLIPR1L2	144321
16835	PRTFDC1	56952
16836	PYGB	5834
16837	BAALC	79870
16838	MASP1	5648
16839	SYNE3	161176
16840	CASK	8573
16841	TTC30A	92104
16842	MIIP	60672
16843	HABP2	3026
16844	NR1I2	8856
16845	C7ORF25	79020
16846	PRKD3	23683
16847	COA1	55744
16848	KCNV2	169522
16849	IDI2-AS1	55853
16850	WDR64	128025
16851	SLC30A8	169026
16852	C2ORF48	348738
16853	HS3ST4	9951
16854	SERPINA12	145264
16855	CCDC146	57639
16856	LINC00521	256369
16857	TM4SF19	116211
16858	DNAJC15	29103
16859	SLFNL1	200172
16860	C19ORF26	255057
16861	NADK2	133686
16862	LINC00518	221718
16863	OR10H2	26538
16864	PSORS1C3	100130889
16865	C1ORF198	84886
16866	NCOA6	23054
16867	ZNF232	7775
16868	GAS2	2620
16869	ZC3H7B	23264
16870	CIDEC	63924
16871	LDB3	11155
16872	LPIN3	64900
16873	EPS8L3	79574
16874	ZNF780B	163131
16875	CYP4F22	126410
16876	TECTB	6975
16877	L3MBTL1	26013
16878	PLIN1	5346
16879	BTBD17	388419
16880	ERICH6B	220081
16881	CACNG7	59284
16882	MYRFL	196446
16883	CORT	1325
16884	DKK4	27121
16885	OPN4	94233
16886	PNLIPRP2	5408
16887	CEP131	22994
16888	ZBTB8B	728116
16889	KRT75	9119
16890	IP6K2	51447
16891	AMIGO3	386724
16892	SLC22A20	440044
16893	CCDC23	374969
16894	CPTP	80772
16895	TRPT1	83707
16896	ANGPTL1	9068
16897	DNASE2B	58511
16898	FAM47E	100129583
16899	ANKRD20A11P	391267
16900	C11ORF95	65998
16901	ECEL1P2	347694
16902	KRTAP10-1	386677
16903	MIR613	693198
16904	RARRES3	5920
16905	C15ORF32	145858
16906	CECR5-AS1	100130717
16907	SNORA71D	677840
16908	ZNF37BP	100129482
16909	MIR340	442908
16910	HNRNPU-AS1	284702
16911	KRTAP21-2	337978
16912	LOC401463	401463
16913	OR10K1	391109
16914	PRR35	146325
16915	SNORD116-9	100033421
16916	STATH	6779
16917	TRIM53AP	642569
16918	ZNF781	163115
16919	PTTG2	10744
16920	OR1L4	254973
16921	PPP1R2P3	153743
16922	PSG8	440533
16923	HPYR1	93668
16924	MIR623	693208
16925	SSR4P1	728039
16926	ZSCAN23	222696
16927	LOC93432	93432
16928	RNF5P1	286140
16929	C15ORF40	123207
16930	MIR101-2	406894
16931	OR1K1	392392
16932	C1ORF145	574407
16933	C5ORF47	133491
16934	KRTAP25-1	100131902
16935	LINC00159	100551499
16936	LOC388022	388022
16937	MGC57346	401884
16938	MIR133A1	406922
16939	PRR27	401137
16940	SGK494	124923
16941	SH3GL1P1	6458
16942	SNORD116-24	100033435
16943	SNORD116-26	100033438
16944	SNORD80	26774
16945	POTEF	728378
16946	DISC2	27184
16947	KRTAP20-4	100151643
16948	OR6C70	390327
16949	OR9A2	135924
16950	CARD16	114769
16951	KRTAP21-3	100288323
16952	OR8K1	390157
16953	SPRR2E	6704
16954	UGT2A2	574537
16955	CFAP69	79846
16956	F11	2160
16957	CXORF23	256643
16958	SMIM20	389203
16959	LINC00310	114036
16960	MIR675	100033819
16961	ZNF204P	7754
16962	BAALCOS	157556
16963	C3ORF49	132200
16964	LINC00112	54089
16965	MIR1206	100302170
16966	OR5E1P	26343
16967	FAM181A	90050
16968	SPRR2G	6706
16969	SNORA80A	677846
16970	SPRR4	163778
16971	C11ORF86	254439
16972	C9ORF53	51198
16973	MIR603	693188
16974	MIR548I4	100302191
16975	SMCR5	140771
16976	MSTN	2660
16977	PALM2-AKAP2	445815
16978	PART1	25859
16979	LOC285696	285696
16980	MIR1289-2	100302134
16981	RHPN1-AS1	78998
16982	MIR193A	406968
16983	MIR100	406892
16984	C1ORF43	25912
16985	CCDC51	79714
16986	CDH24	64403
16987	CNRIP1	25927
16988	SLFN12	55106
16989	OR10G2	26534
16990	IGFL1	374918
16991	SPRR1A	6698
16992	LCE3C	353144
16993	LELP1	149018
16994	LINC00323	284835
16995	SLC22A10	387775
16996	PRSS1	5644
16997	SLC5A7	60482
16998	TEX15	56154
16999	C21ORF2	755
17000	ZSCAN16	80345
17001	CEP192	55125
17002	UBXN2B	137886
17003	ZNF275	10838
17004	ABHD12B	145447
17005	HSF2BP	11077
17006	FAM151B	167555
17007	SNX25	83891
17008	EFR3B	22979
17009	FAXDC2	10826
17010	IL1R2	7850
17011	FAM155A	728215
17012	LRRC69	100130742
17013	NUDT7	283927
17014	C1ORF100	200159
17015	HECW2	57520
17016	P2RY2	5029
17017	C8ORF37	157657
17018	S100A4	6275
17019	MIR146A	406938
17020	PTGDR	5729
17021	SHISA7	729956
17022	C9ORF3	84909
17023	KIAA1549	57670
17024	FER1L6	654463
17025	LDLRAD1	388633
17026	SNAR-E	100170220
17027	TTC23L	153657
17028	CST5	1473
17029	LYZL2	119180
17030	PA2G4P4	647033
17031	AWAT1	158833
17032	C8ORF12	83656
17033	DCAF8L2	347442
17034	MIR24-2	407013
17035	BMS1P18	414763
17036	MIR135A2	406926
17037	OR4H12P	161271
17038	ZNF662	389114
17039	C14ORF64	388011
17040	IQCJ	654502
17041	OR13H1	347468
17042	CT62	196993
17043	BPIFA4P	317716
17044	SBK2	646643
17045	PSG6	5675
17046	C1QTNF9B	387911
17047	FAM153C	653316
17048	FAAH2	158584
17049	FAM47C	442444
17050	RAB9BP1	9366
17051	LINC00593	414926
17052	PCGEM1	64002
17053	SOX2-OT	347689
17054	MAGEB2	4113
17055	OR8S1	341568
17056	CD7	924
17057	CYP1A2	1544
17058	KRT81	3887
17059	CEACAM6	4680
17060	WFDC10B	280664
17061	OR4Q3	441669
17062	CDKN2B-AS1	100048912
17063	FSCB	84075
17064	CNBD1	168975
17065	DIRC3	729582
17066	LINC00589	619351
17067	CYP4F29P	54055
17068	HRASLS2	54979
17069	WLS	79971
17070	C10ORF12	26148
17071	CCDC170	80129
17072	SLC25A17	10478
17073	CACNG6	59285
17074	CCDC74A	90557
17075	ENTPD3	956
17076	PLAC1	10761
17077	C5ORF22	55322
17078	ODAM	54959
17079	NCCRP1	342897
17080	NNT	23530
17081	ALDH3B2	222
17082	TCEANC	170082
17083	ELF3	1999
17084	N4BP3	23138
17085	TFF1	7031
17086	GSTM3	2947
17087	BTNL10	100129094
17088	C3orf84	646498
17089	SMIM1	388588
17090	KIAA1751	85452
17091	PRSS38	339501
17092	RPGR	6103
17093	GADD45GIP1	90480
17094	PRSS41	360226
17095	RNF215	200312
17096	ANP32C	23520
17097	C4orf17	84103
17098	C6orf201	404220
17099	FOLH1B	219595
17100	LRRD1	401387
17101	PPP1R42	286187
17102	YY2	404281
17103	CAPSL	133690
17104	CSN1S2AP	286828
17105	SCG5	6447
17106	SCGB3A2	117156
17107	SYNE4	163183
17108	ARHGAP36	158763
17109	C2orf74	339804
17110	CCDC160	347475
17111	LYG1	129530
17112	GLOD5	392465
17113	PSORS1C2	170680
17114	C14orf2	9556
17115	FAM58A	92002
17116	OR10AD1	121275
17117	TRMT2B	79979
17118	CRISPLD1	83690
17119	EDA2R	60401
17120	GLRA2	2742
17121	MUC15	143662
17122	OR51G2	81282
17123	OR51M1	390059
17124	CST9	128822
17125	KRT23	25984
17126	HSH2D	84941
17127	MAGEB3	4114
17128	ZDHHC15	158866
17129	MC5R	4161
17130	C16orf74	404550
17131	GTF2A1L	11036
17132	CDHR1	92211
17133	TMEM81	388730
17134	LOC100652824	100652824
17135	CCNB3	85417
17136	NXPE4	54827
17137	CSTL1	128817
17138	MYH2	4620
17139	CHRNB4	1143
17140	LRRC6	23639
17141	HRG	3273
17142	PCDHB16	57717
17143	CDC25C	995
17144	PFDN1	5201
17145	RNF26	79102
17146	PURG	29942
17147	ABO	28
17148	SLC22A13	9390
17149	C3ORF62	375341
17150	TBC1D29	26083
17151	SNORA76C	677842
17152	MIR143	406935
17153	LOC285593	285593
17154	WFDC12	128488
17155	DEFB132	400830
17156	TAS2R5	54429
17157	EEF1A1P11	440595
17158	F8A3	474384
17159	FAM35DP	439965
17160	FLJ20712	55025
17161	FLJ39095	400812
17162	KRT18P13	392371
17163	LINC00334	114042
17164	LOC100128288	100128288
17165	LOC100129104	100129104
17166	LOC100129233	100129233
17167	LOC100130531	100130531
17168	LOC100130938	100130938
17169	LOC100132240	100132240
17170	LOC100132781	100132781
17171	LOC219688	219688
17172	LOC286068	286068
17173	LOC441178	441178
17174	LOC643014	643014
17175	LOC644277	644277
17176	LOC645967	645967
17177	LOC728602	728602
17178	LOC728730	728730
17179	LOC728975	728975
17180	MIR935	100126325
17181	MST152	100131515
17182	NUDT16P1	152195
17183	RPL31P43	392382
17184	RPL9P2	729004
17185	RPLP0P10	390578
17186	SLC25A5P7	442255
17187	SNORA77	677843
17188	HCG9	10255
17189	FAM172BP	131909
17190	INTS4L2	644619
17191	NXF3	56000
17192	LCNL1	401562
17193	MUC3A	4584
17194	LOC399898	399898
17195	ZNF679	168417
17196	OR6B1	135946
17197	OR4F21	441308
17198	ZNF285	26974
17199	ZNF737	100129842
17200	ZNF540	163255
17201	C15ORF57	90416
17202	WDR66	144406
17203	C17ORF51	339263
17204	ZNF229	7772
17205	FAM197Y2	252946
17206	HTR3C	170572
17207	LOC100294362	100294362
17208	LOC284412	284412
17209	OR4F16	81399
17210	OR7E91P	79315
17211	FKBP1AP1	2282
17212	HTR3E	285242
17213	LOC148709	148709
17214	MIR570	693155
17215	LOC642852	642852
17216	MIR200C	406985
17217	OR10V1	390201
17218	ARHGEF33	100271715
17219	MSMP	692094
17220	ZG16B	124220
17221	NUP210L	91181
17222	LOC646626	646626
17223	TMEM240	339453
17224	MIR153-1	406944
17225	MIR196B	442920
17226	MIR146B	574447
17227	SNAR-B2	100170217
17228	LOC283914	283914
17229	LOC654342	654342
17230	MIR135B	442891
17231	ATP1B4	23439
17232	C4ORF46	201725
17233	RNASE8	122665
17234	MBOAT4	619373
17235	MIR128-1	406915
17236	IL4	3565
17237	TUBB1	81027
17238	HNRNPA1P10	664709
17239	ZNF669	79862
17240	BCYRN1	618
17241	LOC729603	729603
17242	C3ORF18	51161
17243	STH	246744
17244	TSPAN7	7102
17245	KIAA1614	57710
17246	C4ORF50	389197
17247	EFCAB8	388795
17248	OPN1LW	5956
17249	SPRR2A	6700
17250	DUSP5P1	574029
17251	GPR42	2866
17252	GRIK1-AS2	100379661
17253	LOC100049716	100049716
17254	NT5DC4	284958
17255	ZC3H18-AS1	400555
17256	C15ORF26	161502
17257	GRK7	131890
17258	LINC00523	283601
17259	TAS2R41	259287
17260	C22ORF29	79680
17261	GPR144	347088
17262	GUCA1B	2979
17263	IFIT1B	439996
17264	HECTD4	283450
17265	ZNF433	163059
17266	C1ORF111	284680
17267	C20ORF166	128826
17268	SPATC1L	84221
17269	ARHGEF15	22899
17270	C10orf128	170371
17271	CYP4F2	8529
17272	GPR182	11318
17273	CROCCP2	84809
17274	UCA1	652995
17275	CX3CR1	1524
17276	NBPF10	100132406
17277	ZNF792	126375
17278	TEX261	113419
17279	ZNF252P	286101
17280	ADAMTSL5	339366
17281	BZRAP1	9256
17282	ATP13A2	23400
17283	DHRS13	147015
17284	FAIM2	23017
17285	MMP8	4317
17286	SSH3	54961
17287	APEH	327
17288	C19orf38	255809
17289	RNASE3	6037
17290	C5AR2	27202
17291	MIR223	407008
17292	LOC645752	645752
17293	SIGLEC12	89858
17294	SLFN14	342618
17295	TSNAX-DISC1	100303453
17296	MIR590	693175
17297	PRNT	149830
17298	CSF2	1437
17299	TRIM63	84676
17300	TRPC2	7221
17301	NME6	10201
17302	NPRL3	8131
17303	CASS4	57091
17304	RINL	126432
17305	ELF4	2000
17306	CCDC162P	221262
17307	STARD8	9754
17308	LGALS1	3956
17309	C12ORF10	60314
17310	OR4C46	119749
17311	C8ORF76	84933
17312	ZNF74	7625
17313	HMGCS1	3157
17314	THEMIS2	9473
17315	TMEM14B	81853
17316	MED29	55588
17317	PAF1	54623
17318	CXCL8	3576
17319	MIR922	100126321
17320	TUBB4A	10382
17321	SNORD7	692076
17322	TEX33	339669
17323	BTN2A1	11120
17324	KRI1	65095
17325	LINC00483	55018
17326	SUGT1P1	441394
17327	C6ORF132	647024
17328	LINC00152	112597
17329	ZNF321P	399669
17330	C7ORF50	84310
17331	LOC100272217	100272217
17332	LOC653653	653653
17333	ZNF155	7711
17334	DHRSX	207063
17335	GAPVD1	26130
17336	THOC2	57187
17337	XIAP	331
17338	ARHGEF6	9459
17339	GNGT2	2793
17340	DNAI2	64446
17341	IL18BP	10068
17342	ITGA2B	3674
17343	NCF4	4689
17344	GATA1	2623
17345	MUC6	4588
17346	KRT2	3849
17347	STBD1	8987
17348	ZBTB48	3104
17349	ATP4A	495
17350	GRM6	2916
17351	SSPO	23145
17352	SLC27A3	11000
17353	ZBTB42	100128927
17354	C19ORF47	126526
17355	LCT	3938
17356	HKR1	284459
17357	LRRC74A	145497
17358	NUDT22	84304
17359	SAP30L	79685
17360	OTUD3	23252
17361	SNHG9	735301
17362	SPINK4	27290
17363	PUS7L	83448
17364	ZNF670	93474
17365	AKAP4	8852
17366	ZNF474	133923
17367	ANXA2P3	305
17368	NBEAP1	606
17369	AOX2P	344454
17370	MIR135A1	406925
17371	CXADRP2	646243
17372	ZGLP1	100125288
17373	OR11L1	391189
17374	FAM92A1P2	403315
17375	NUDT9P1	119369
17376	LOC100130264	100130264
17377	PIWIL3	440822
17378	LRRC37A3	374819
17379	EDDM3A	10876
17380	MIR144	406936
17381	OR51B4	79339
17382	C16ORF62	57020
17383	SCARNA16	677781
17384	4-Mar	57574
17385	C17ORF102	400591
17386	PAGE2	203569
17387	PMS2P4	5382
17388	RHOXF2	84528
17389	SNORD115-21	100033603
17390	SSX8	280659
17391	XAGE1E	653067
17392	ST7-OT3	93655
17393	OR2C3	81472
17394	SIGLECL1	284369
17395	FAM72B	653820
17396	PGA3	643834
17397	C7ORF72	100130988
17398	CXCR2P1	3580
17399	H3F3C	440093
17400	FLJ36777	730971
17401	ZNF763	284390
17402	GLT6D1	360203
17403	TBX10	347853
17404	AGAP5	729092
17405	ATP11AUN	400165
17406	C19ORF71	100128569
17407	C3P1	388503
17408	CDRT15P1	94158
17409	GSTT2B	653689
17410	LOC389765	389765
17411	MIR1257	100302168
17412	MIR1266	100302202
17413	MIR1471	100302126
17414	MIR1827	100302217
17415	MIR450B	100126302
17416	MIR549A	693132
17417	MIR574	693159
17418	MIR604	693189
17419	MIR614	693199
17420	MIR941-1	100126329
17421	MIRLET7A3	406883
17422	OR9G9	504191
17423	PERM1	84808
17424	RFPL1S	10740
17425	SNORA57	692158
17426	SNORD103B	692235
17427	SNORD1A	677848
17428	TUBBP5	643224
17429	ZSCAN4	201516
17430	PPY2	23614
17431	C9ORF57	138240
17432	HLA-H	3136
17433	DHRS4L2	317749
17434	CXCL13	10563
17435	SCNN1D	6339
17436	TINCR	257000
17437	GYG2	8908
17438	HCG4	54435
17439	LINC00852	84657
17440	HAR1B	768097
17441	KIAA0087	9808
17442	SLED1	643036
17443	MIR532	693124
17444	RRN3P2	653390
17445	SLC6A10P	386757
17446	MIR591	693176
17447	SNORD85	692200
17448	C19ORF73	55150
17449	C7orf73	647087
17450	C6ORF1	221491
17451	LINC00319	284836
17452	FLJ31306	379025
17453	LOC440461	440461
17454	PRR25	388199
17455	RNF126P1	376412
17456	C2ORF70	339778
17457	C8ORF48	157773
17458	LOC400043	400043
17459	MIR548A3	693127
17460	C9ORF117	286207
17461	LOC100129034	100129034
17462	MGC16025	85009
17463	MIR548K	100313770
17464	C9ORF129	445577
17465	CHODL-AS1	54075
17466	FAM86DP	692099
17467	LINC00346	283487
17468	LINC00263	90271
17469	MIR663A	724033
17470	MIR1249	100302149
17471	SERPINE3	647174
17472	HSD11B1L	374875
17473	LINC00207	388910
17474	MIR101-1	406893
17475	MIRLET7A1	406881
17476	MIR339	442907
17477	C17ORF77	146723
17478	PRCD	768206
17479	C5ORF27	202299
17480	FAM104B	90736
17481	MIR634	693219
17482	NBPF7	343505
17483	LINC00473	90632
17484	LOC100132831	100132831
17485	SNHG4	724102
17486	C1ORF85	112770
17487	RAET1K	646024
17488	C9ORF85	138241
17489	MIR1281	100302237
17490	HCG4B	80868
17491	LOC256880	256880
17492	C21ORF90	114043
17493	SCGB1D2	10647
17494	ASB11	140456
17495	C12ORF76	400073
17496	C7ORF71	285941
17497	PGAP2	27315
17498	PILRB	29990
17499	AVPR2	554
17500	LCN10	414332
17501	BAGE2	85319
17502	MIR219A2	407003
17503	CROCCP3	114819
17504	ESPNP	284729
17505	FCRL6	343413
17506	LOC728743	728743
17507	UCKL1-AS1	100113386
17508	PPP1R3E	90673
17509	DNHD1	144132
17510	FAM149A	25854
17511	CLDN22	53842
17512	KIAA0754	643314
17513	FAM124A	220108
17514	ZNF532	55205
17515	GPR143	4935
17516	IL22RA2	116379
17517	IFI6	2537
17518	TRIM38	10475
17519	SPATA4	132851
17520	UTS2B	257313
17521	GGT6	124975
17522	GPX6	257202
17523	C10ORF76	79591
17524	ICE1	23379
17525	C2ORF61	285051
17526	TMEM71	137835
17527	TRAF3IP3	80342
17528	CFAP43	80217
17529	ZFYVE9	9372
17530	CHI3L2	1117
17531	FGFR1OP	11116
17532	KIAA0226	9711
17533	C21ORF91	54149
17534	IFIT3	3437
17535	TNFRSF14	8764
17536	AMHR2	269
17537	NTN5	126147
17538	BNIP2	663
17539	PLGRKT	55848
17540	CEACAM1	634
17541	RIT1	6016
17542	CPXM1	56265
17543	ENDOU	8909
17544	THAP3	90326
17545	SLC23A3	151295
17546	TVP23A	780776
17547	HKDC1	80201
17548	PI4KB	5298
17549	REXO1	57455
17550	RP9	6100
17551	ROM1	6094
17552	ARHGAP23	57636
17553	CCR4	1233
17554	DCT	1638
17555	METTL21A	151194
17556	LZTS1	11178
17557	REPS2	9185
17558	SRL	6345
17559	CA12	771
17560	KLHL38	340359
17561	SLC2A10	81031
17562	FAM124B	79843
17563	SOSTDC1	25928
17564	SIAH1	6477
17565	LRRC14B	389257
17566	ATP1A4	480
17567	C3ORF36	80111
17568	RAET1L	154064
17569	C11ORF91	100131378
17570	LOC100131496	100131496
17571	LRRC75B	388886
17572	HLA-DPB2	3116
17573	MIR29B1	407024
17574	HSP90B3P	343477
17575	C6ORF123	26238
17576	MIR1275	100302123
17577	MIR595	693180
17578	FLJ42393	401105
17579	GLYATL3	389396
17580	MIR2116	100313886
17581	MIR2276	100313842
17582	MIR374B	100126317
17583	SCGB2B2	284402
17584	SMIM13	221710
17585	MIR561	693146
17586	MIR1178	100302274
17587	MIR556	693141
17588	SNORA70E	100379250
17589	METTL22	79091
17590	ZNF253	56242
17591	NOBOX	135935
17592	EPG5	57724
17593	MIR30D	407033
17594	MYOZ2	51778
17595	PIGH	5283
17596	SUN5	140732
17597	SLC2A8	29988
17598	CYFIP1	23191
17599	FAM222B	55731
17600	MPZ	4359
17601	MAVS	57506
17602	PSMD2	5708
17603	ZSCAN26	7741
17604	PCGF1	84759
17605	ZNF414	84330
17606	ZNF606	80095
17607	ABCC9	10060
17608	TMEM104	54868
17609	TIMELESS	8914
17610	CAND2	23066
17611	CDC42EP5	148170
17612	KLK13	26085
17613	WFDC2	10406
17614	ATP2A1	487
17615	PFKFB4	5210
17616	PRDM7	11105
17617	TSSK4	283629
17618	HDAC6	10013
17619	KCNJ1	3758
17620	NETO2	81831
17621	ACSM1	116285
17622	KRTAP5-11	440051
17623	WFDC9	259240
17624	IGHG3	3502
17625	KRTAP4-2	85291
17626	OR10G8	219869
17627	OR1D4	653166
17628	OR8B3	390271
17629	PRB3	5544
17630	SPANXB1	728695
17631	MAGEA9	4108
17632	OR6T1	219874
17633	OR8B2	26595
17634	TGIF2LX	90316
17635	TNMD	64102
17636	ARR3	407
17637	OR5M11	219487
17638	OR4A47	403253
17639	OR4D5	219875
17640	OR5B17	219965
17641	OR9I1	219954
17642	PRH1	5554
17643	CLIC2	1193
17644	MAP3K15	389840
17645	OR10A4	283297
17646	OR1S1	219959
17647	OR4B1	119765
17648	ZNF645	158506
17649	C1QTNF5	114902
17650	CDR1	1038
17651	IGHG1	3500
17652	IGLC2	3538
17653	IGLV6-57	28778
17654	KRTAP4-8	728224
17655	KRTAP6-3	337968
17656	KRTAP9-4	85280
17657	OR4D6	219983
17658	OR7E18P	390885
17659	TCL1B	9623
17660	TRAV20	28663
17661	ZNF83	55769
17662	KRTAP4-4	84616
17663	OR5R1	219479
17664	OR51B5	282763
17665	NXF4	55999
17666	GPRASP2	114928
17667	OR4X2	119764
17668	CETN2	1069
17669	OR3A4P	390756
17670	CMTM2	146225
17671	GABRE	2564
17672	GDPD2	54857
17673	TRA	6955
17674	PPP2R3B	28227
17675	SUZ12P1	440423
17676	ZNF132	7691
17677	ZNF528	84436
17678	VAMP7	6845
17679	USP51	158880
17680	ZMAT1	84460
17681	MUC16	94025
17682	PLCZ1	89869
17683	WNK3	65267
17684	OR2D3	120775
17685	OR51F2	119694
17686	OR8H2	390151
17687	OR4C15	81309
17688	OR8I2	120586
17689	OR8A1	390275
17690	OR5A1	219982
17691	OR4C3	256144
17692	TRO	7216
17693	VSIG4	11326
17694	CLUL1	27098
17695	LACRT	90070
17696	HEPHL1	341208
17697	HBB	3043
17698	OR52A4	390053
17699	OR6M1	390261
17700	OR5AS1	219447
17701	NTS	4922
17702	OR52E8	390079
17703	KRT28	162605
17704	TRIM68	55128
17705	PDZRN4	29951
17706	C3ORF14	57415
17707	CHD8	57680
17708	EML2	24139
17709	SELPLG	6404
17710	CRYBA1	1411
17711	GVINP1	387751
17712	OR51F1	256892
17713	OR52B2	255725
17714	OR51I1	390063
17715	EPYC	1833
17716	ZNF766	90321
17717	CHRDL1	91851
17718	GPRC5D	55507
17719	FOXP3	50943
17720	GPR119	139760
17721	OR51D1	390038
17722	SLC35C2	51006
17723	DSCR9	257203
17724	PDZD11	51248
17725	KRBOX4	55634
17726	ROBO3	64221
17727	IFI30	10437
17728	MT1X	4501
17729	FBXW10	10517
17730	MROH8	140699
17731	LGALS4	3960
17732	PIN4	5303
17733	SLC38A5	92745
17734	SMIM11	54065
17735	KRT34	3885
17736	WFDC5	149708
17737	ZNF41	7592
17738	MGP	4256
17739	SCO2	9997
17740	GUSB	2990
17741	SETD3	84193
17742	HIGD1B	51751
17743	OR11G2	390439
17744	AOC2	314
17745	MTCP1	4515
17746	DDX26B	203522
17747	ZNF236	7776
17748	FAM156A	29057
17749	TGM5	9333
17750	CARD14	79092
17751	CD59	966
17752	CXORF36	79742
17753	FHL1	2273
17754	GLP2R	9340
17755	CDK16	5127
17756	WBP5	51186
17757	DCX	1641
17758	SPRY3	10251
17759	TIAF1	9220
17760	CHIC1	53344
17761	GPRASP1	9737
17762	BIRC8	112401
17763	OR1G1	8390
17764	OR4M2	390538
17765	MRGPRX4	117196
17766	ZNF20	7568
17767	ZNF28	7576
17768	C18ORF15	147276
17769	GAGE5	2577
17770	IGLC1	3537
